"GEOID","NAME","INCOME","PERC_POVERTY","PERC_SNAP","PERC_CAR","PERC_PUBLIC_TRANSIT","PERC_INSURED","PERC_COLLEGE","PERC_FEM_HEAD"
"37067004005","Census Tract 40.05, Forsyth County, North Carolina",98421,0.0490058244627435,0.0287733467945482,0.804008016032064,0.00440881763527054,0.967262502510544,0.819134641225477,0.172477064220183
"37067004007","Census Tract 40.07, Forsyth County, North Carolina",98162,0.0350132625994695,0.00899213188460097,0.835564610011641,0,0.958355437665782,0.775373420145538,0.0884177869700103
"37067004009","Census Tract 40.09, Forsyth County, North Carolina",89100,0.0419828022255943,0.0415866922584773,0.900665642601126,0,0.941740226986129,0.73330990864371,0.161081081081081
"37067004010","Census Tract 40.10, Forsyth County, North Carolina",108056,0.0392050095289954,0.00744752877454299,0.867564534231201,0,0.930029948271168,0.84961801367109,0.0735607675906183
"37067004011","Census Tract 40.11, Forsyth County, North Carolina",89149,0.0419018299982897,0.0713020372010629,0.838317107093185,0,0.936890713186249,0.728171731789677,0.121538461538462
"37067004012","Census Tract 40.12, Forsyth County, North Carolina",81136,0.100682926829268,0.0399800099950025,0.88421052631579,0,0.926829268292683,0.768359941944848,0.209742895805142
"37067004013","Census Tract 40.13, Forsyth County, North Carolina",78011,0.154509079716836,0.0109204368174727,0.806613946800863,0,0.921822099107418,0.690759377859103,0.11037527593819
"37067004014","Census Tract 40.14, Forsyth County, North Carolina",73977,0.111228813559322,0.0090702947845805,0.897353648757017,0,0.895127118644068,0.699395067473243,0.158783783783784
"37067004015","Census Tract 40.15, Forsyth County, North Carolina",65858,0.0524958987579095,0.0479078229229836,0.924330005254861,0,0.953026408039262,0.707618393960192,0.248789932236205
"37067004102","Census Tract 41.02, Forsyth County, North Carolina",64813,0.134443783462225,0.0606498194945848,0.846923076923077,0,0.902641733452063,0.574601844090528,0.183284457478006
"37067004103","Census Tract 41.03, Forsyth County, North Carolina",81813,0.0514125731738356,0.0141604855023601,0.842158859470468,0,0.922626622550267,0.718856364874064,0.136363636363636
"37067004104","Census Tract 41.04, Forsyth County, North Carolina",76707,0.0934051834744675,0.0259831460674157,0.852637302882001,0,0.883756735950731,0.716227018385292,0.16703056768559
"37081010100","Census Tract 101, Guilford County, North Carolina",28068,0.325786858089453,0.337042925278219,0.765822784810127,0.0791139240506329,0.711209276642739,0.272027373823781,0.560693641618497
"37081010200","Census Tract 102, Guilford County, North Carolina",36344,0.278692380056444,0.244131455399061,0.790741615493623,0.0302314596126594,0.797396071265418,0.569620253164557,0.581578947368421
"37081010300","Census Tract 103, Guilford County, North Carolina",32222,0.280544747081712,0.227173913043478,0.758436944937833,0.0142095914742451,0.708840864440079,0.313019390581717,0.233783783783784
"37081010401","Census Tract 104.01, Guilford County, North Carolina",83173,0.10196326789107,0.0450563204005006,0.872037914691943,0,0.860671310956301,0.808785529715762,0.088135593220339
"37081010403","Census Tract 104.03, Guilford County, North Carolina",71250,0.0962827544180378,0.0689206762028609,0.785864978902954,0,0.90920170627666,0.81651376146789,0.244776119402985
"37081010404","Census Tract 104.04, Guilford County, North Carolina",153472,0.103891197582168,0,0.854430379746835,0,0.984510766905931,0.95609756097561,0.172519083969466
"37081010500","Census Tract 105, Guilford County, North Carolina",114559,0.129493287137289,0.0267011197243755,0.815810276679842,0,0.93676916414032,0.843213296398892,0.0983606557377049
"37081010601","Census Tract 106.01, Guilford County, North Carolina",56722,0.282645755199455,0.0510440835266821,0.762806236080178,0.0217149220489978,0.769178315717695,0.847802786709539,0.465753424657534
"37081010602","Census Tract 106.02, Guilford County, North Carolina",86163,0.357142857142857,0.0418227215980025,0.79931682322801,0,0.904317697228145,0.881013967925504,0.0220588235294118
"37081010701","Census Tract 107.01, Guilford County, North Carolina",70469,0.234615384615385,0.0665280665280665,0.639138240574506,0,0.933551198257081,0.849471114727421,0.0615384615384615
"37081010702","Census Tract 107.02, Guilford County, North Carolina",49205,0.475035663338088,0.0417827298050139,0.474597273853779,0.0185873605947955,0.938960218901284,0.899709302325581,0.0888888888888889
"37081010800","Census Tract 108, Guilford County, North Carolina",82308,0.217632241813602,0.180655475619504,0.643595863166269,0.0254574383452665,0.855919395465995,0.694117647058824,0.172413793103448
"37081010900","Census Tract 109, Guilford County, North Carolina",65938,0.423022264329702,0.185483870967742,0.69434628975265,0.0335689045936396,0.833254381809569,0.783458646616541,0.33203125
"37081011000","Census Tract 110, Guilford County, North Carolina",27891,0.428041543026706,0.378761061946903,0.506053268765133,0.0573042776432607,0.887359728985814,0.404921700223714,0.350180505415162
"37081011101","Census Tract 111.01, Guilford County, North Carolina",26303,0.358104969809568,0.479891304347826,0.750718390804598,0.0977011494252874,0.803005780346821,0.406261932035128,0.671252715423606
"37081011102","Census Tract 111.02, Guilford County, North Carolina",32308,0.266282225237449,0.328778821520068,0.749268292682927,0.11219512195122,0.794543617379589,0.516356316054353,0.601652892561984
"37081011200","Census Tract 112, Guilford County, North Carolina",28566,0.444543231829295,0.42671009771987,0.823733518390007,0.0520471894517696,0.844788441692466,0.557624736472242,0.542199488491049
"37081011300","Census Tract 113, Guilford County, North Carolina",31280,0.33322611772274,0.364975450081833,0.778633301251203,0.115495668912416,0.774500475737393,0.65752741774676,0.578212290502793
"37081011400","Census Tract 114, Guilford County, North Carolina",13447,0.645299145299145,0.69886670264436,0.707916287534122,0.075523202911738,0.812917594654788,0.386064030131827,0.868114406779661
"37081011500","Census Tract 115, Guilford County, North Carolina",28083,0.363636363636364,0.206136145733461,0.831578947368421,0.0271929824561404,0.753508771929825,0.468586387434555,0.739612188365651
"37081011601","Census Tract 116.01, Guilford County, North Carolina",40821,0.174478141000394,0.311291963377416,0.770773638968481,0.00382043935052531,0.780526109148017,0.431654676258993,0.451923076923077
"37081011602","Census Tract 116.02, Guilford County, North Carolina",41275,0.309433962264151,0.201478743068392,0.788912579957356,0.0277185501066098,0.704208998548621,0.355210420841683,0.239424703891709
"37081011904","Census Tract 119.04, Guilford County, North Carolina",37500,0.203009158307894,0.202830188679245,0.837611314824515,0.00523834468308015,0.832383873794917,0.571377587437545,0.532182103610675
"37081011905","Census Tract 119.05, Guilford County, North Carolina",31216,0.308964900514196,0.29013079667063,0.74578388507183,0.0274828232354778,0.771741560473955,0.495952906548933,0.523041474654378
"37081012503","Census Tract 125.03, Guilford County, North Carolina",68233,0.0959946296710674,0.0670448684889118,0.804973183812774,0,0.828323313293253,0.757103574702108,0.0682281059063136
"37081012504","Census Tract 125.04, Guilford County, North Carolina",46958,0.238436123348018,0.148432055749129,0.837181044957473,0.0164034021871203,0.8010456796918,0.668639053254438,0.176079734219269
"37081012505","Census Tract 125.05, Guilford County, North Carolina",116250,0.0229428634458416,0.00647948164146868,0.82760067114094,0.00419463087248322,0.958031201933641,0.902729384436701,0.0671140939597315
"37081012508","Census Tract 125.08, Guilford County, North Carolina",64024,0.0746812386156648,0.0630461922596754,0.84740990990991,0.00506756756756757,0.906193078324226,0.750695825049702,0.0694915254237288
"37081012509","Census Tract 125.09, Guilford County, North Carolina",93938,0.0272373540856031,0,0.836490528414756,0,0.952442715088629,0.858996051889453,0.189130434782609
"37081012510","Census Tract 125.10, Guilford County, North Carolina",121897,0.0329009807023094,0.00568643379366369,0.832771409305462,0,0.962133165036289,0.858131487889273,0.144460028050491
"37081012511","Census Tract 125.11, Guilford County, North Carolina",105234,0.026685393258427,0.00530888030888031,0.854912764003673,0.0128558310376492,0.974719101123595,0.909533572526909,0.107015457788347
"37081012601","Census Tract 126.01, Guilford County, North Carolina",33015,0.207832898172324,0.148634635326651,0.760425909494232,0.0289855072463768,0.712264964636881,0.543494241607449,0.370932754880694
"37081012604","Census Tract 126.04, Guilford County, North Carolina",40566,0.203565830721003,0.313385826771654,0.751633986928105,0.0200435729847495,0.794916911045943,0.472571581482473,0.511214230471771
"37081012607","Census Tract 126.07, Guilford County, North Carolina",55078,0.0400372439478585,0.0316901408450704,0.864975450081833,0.00736497545008183,0.848230912476723,0.612388250319285,0.238476953907816
"37081012608","Census Tract 126.08, Guilford County, North Carolina",26600,0.262128892107169,0.296472831267874,0.698832684824903,0.0568093385214008,0.655085959885387,0.325340246273493,0.400717703349282
"37081012609","Census Tract 126.09, Guilford County, North Carolina",50842,0.215738498789346,0.159369527145359,0.741270213264589,0.018748535270682,0.81323706377858,0.516385854471394,0.173393973848778
"37081012610","Census Tract 126.10, Guilford County, North Carolina",53793,0.25045045045045,0.14441416893733,0.796016483516483,0.00686813186813187,0.723385167464115,0.495508274231678,0.463444857496902
"37081012611","Census Tract 126.11, Guilford County, North Carolina",31653,0.271095152603232,0.204220980757294,0.838394793926247,0.0265726681127983,0.745893223819302,0.486452688620258,0.532157676348548
"37081012612","Census Tract 126.12, Guilford County, North Carolina",36980,0.216976633285646,0.180566483084186,0.851227555881275,0.00403078050567974,0.817040216181847,0.559330379123584,0.440813810110974
"37081012617","Census Tract 126.17, Guilford County, North Carolina",51982,0.186168660636125,0.227409638554217,0.817788758492897,0.0154416306361952,0.774730084622118,0.517423908248787,0.383050847457627
"37081012703","Census Tract 127.03, Guilford County, North Carolina",76500,0.134366925064599,0.137947725072604,0.818532818532819,0.0215113072255929,0.809646856158484,0.71359370269452,0.391224862888483
"37081012704","Census Tract 127.04, Guilford County, North Carolina",33207,0.31260457334077,0.281206171107994,0.746188340807175,0.0197309417040359,0.714723926380368,0.360018091361375,0.387539598732841
"37081012705","Census Tract 127.05, Guilford County, North Carolina",28125,0.396586635811397,0.243033052495139,0.872601688411358,0.044512663085188,0.864066532836249,0.484375,0.624553039332539
"37081012706","Census Tract 127.06, Guilford County, North Carolina",22308,0.421626674976628,0.438419829589466,0.688014638609332,0.0256175663311985,0.81377151799687,0.387487386478305,0.643610785463071
"37081012707","Census Tract 127.07, Guilford County, North Carolina",26311,0.39840470193115,0.316122233930453,0.798143851508121,0.0696055684454756,0.791038525963149,0.39917976760082,0.575284090909091
"37081012803","Census Tract 128.03, Guilford County, North Carolina",58804,0.213615333773959,0.188290567401518,0.815307820299501,0.0296727676095397,0.82948701041804,0.588610038610039,0.262217551234892
"37081012804","Census Tract 128.04, Guilford County, North Carolina",44212,0.223791287697463,0.149253731343284,0.837810440952864,0.0212873796249366,0.85830540928674,0.571428571428571,0.489042675893887
"37081012805","Census Tract 128.05, Guilford County, North Carolina",53922,0.178214631002256,0.214775323686215,0.845203488372093,0.032703488372093,0.934982556295591,0.532925682031985,0.678474114441417
"37081013601","Census Tract 136.01, Guilford County, North Carolina",32542,0.333951762523191,0.322799097065463,0.589430894308943,0.046070460704607,0.863511928040673,0.333791208791209,0.675496688741722
"37081013602","Census Tract 136.02, Guilford County, North Carolina",42500,0.274582560296846,0.267965077233042,0.816985645933014,0.0119617224880383,0.787990518830656,0.516698656429942,0.675273088381331
"37081013700","Census Tract 137, Guilford County, North Carolina",79875,0.135460251046025,0.158456973293769,0.78880266075388,0.0210643015521064,0.861140167364017,0.781418918918919,0.285123966942149
"37081013800","Census Tract 138, Guilford County, North Carolina",28661,0.357594196115142,0.403284671532847,0.714654615881214,0.0464816010329245,0.711085180863477,0.375974486180014,0.595238095238095
"37081013900","Census Tract 139, Guilford County, North Carolina",15450,0.690223526755475,0.606004901960784,0.583118001722653,0.0447889750215332,0.719349740347708,0.356006364359586,0.800254452926209
"37081014000","Census Tract 140, Guilford County, North Carolina",26250,0.495810891681628,0.382226056945643,0.745489078822412,0.0379867046533713,0.780972139893302,0.317094774136404,0.479347826086957
"37081014200","Census Tract 142, Guilford County, North Carolina",25000,0.496525921966863,0.506730007917656,0.663197729422895,0.0132450331125828,0.726349545697488,0.333653846153846,0.443957968476357
"37081014300","Census Tract 143, Guilford County, North Carolina",23919,0.433561643835616,0.500433651344319,0.521634615384615,0.0729166666666667,0.672308733920108,0.290465631929047,0.750733137829912
"37081014406","Census Tract 144.06, Guilford County, North Carolina",41994,0.148573861217539,0.227428571428571,0.81608040201005,0,0.747126436781609,0.441297935103245,0.492505353319058
"37081014407","Census Tract 144.07, Guilford County, North Carolina",64125,0.184107617706867,0.121970920840065,0.833776091081594,0.00721062618595825,0.867042077272016,0.68780487804878,0.266720386784851
"37081014408","Census Tract 144.08, Guilford County, North Carolina",39861,0.337798241942235,0.339108910891089,0.749716874292186,0.0101925254813137,0.71625,0.45171102661597,0.331058020477816
"37081014409","Census Tract 144.09, Guilford County, North Carolina",47794,0.148172757475083,0.18108504398827,0.885844748858447,0.00684931506849315,0.825928381962865,0.528256704980843,0.445171849427169
"37081014410","Census Tract 144.10, Guilford County, North Carolina",39298,0.239559313348706,0.176261127596439,0.679558011049724,0.0441988950276243,0.800153139356815,0.614406779661017,0.568406205923836
"37081014411","Census Tract 144.11, Guilford County, North Carolina",36790,0.190160427807487,0.264,0.790825688073394,0.0215596330275229,0.819996161965074,0.500352609308886,0.633070866141732
"37081014412","Census Tract 144.12, Guilford County, North Carolina",66375,0.0822676896845695,0.11545988258317,0.826820603907638,0,0.877237851662404,0.5922182920667,0.233031674208145
"37081014501","Census Tract 145.01, Guilford County, North Carolina",35188,0.326690391459075,0.328125,0.462264150943396,0.0589622641509434,0.736654804270463,0.266203703703704,0.519021739130435
"37081014502","Census Tract 145.02, Guilford County, North Carolina",28402,0.344791666666667,0.433951332560834,0.799532437171245,0.0315604909409702,0.763125,0.392920353982301,0.445355191256831
"37081014503","Census Tract 145.03, Guilford County, North Carolina",25922,0.443876177658143,0.396591789310612,0.755102040816326,0.0138483965014577,0.798605524269241,0.311187103077675,0.530833333333333
"37081015100","Census Tract 151, Guilford County, North Carolina",63958,0.136426914153132,0.0857814336075206,0.914986376021798,0,0.863805104408353,0.479187151753523,0.146435452793834
"37081015200","Census Tract 152, Guilford County, North Carolina",63174,0.093159977388355,0.13050706566916,0.809147253686685,0.000427441761060056,0.851698240107611,0.556896551724138,0.228615863141524
"37081015300","Census Tract 153, Guilford County, North Carolina",63375,0.0880172207605836,0.0626363353069492,0.840314136125654,0,0.911743602009089,0.640449438202247,0.145996860282575
"37081015401","Census Tract 154.01, Guilford County, North Carolina",64611,0.0431536780772032,0.037593984962406,0.891320474777448,0,0.899308084486526,0.605492115280044,0.11864406779661
"37081015402","Census Tract 154.02, Guilford County, North Carolina",37716,0.369451697127937,0.373582144163922,0.797692030292102,0.0418319509556437,0.785426062188464,0.453408380237649,0.43421052631579
"37081015500","Census Tract 155, Guilford County, North Carolina",48191,0.172028394502341,0.193403908794788,0.883632596685083,0,0.865879503481683,0.627476202727039,0.328266033254157
"37081015600","Census Tract 156, Guilford County, North Carolina",89902,0.0740077588779469,0.0677661169415292,0.865699481865285,0,0.901820352133691,0.63632183908046,0.128430682617875
"37081015703","Census Tract 157.03, Guilford County, North Carolina",62490,0.0686543110394843,0.0400593471810089,0.902095714732562,0,0.926027397260274,0.736432384341637,0.374358974358974
"37081015704","Census Tract 157.04, Guilford County, North Carolina",81667,0.148204736440031,0.0347342827370615,0.884787139029473,0.0130991366478118,0.883575248281131,0.802303664921466,0.293565683646113
"37081015705","Census Tract 157.05, Guilford County, North Carolina",36646,0.123985009369144,0.0780179230363732,0.91972920696325,0.00676982591876209,0.851863451299718,0.708994708994709,0.535269709543568
"37081015706","Census Tract 157.06, Guilford County, North Carolina",130880,0.049037089871612,0.0275510204081633,0.812813585488228,0.00501736781165573,0.966134409545534,0.811105345096004,0.0830629461388709
"37081015707","Census Tract 157.07, Guilford County, North Carolina",82190,0.0837932036015103,0.0984421610871727,0.822041291072986,0.00552486187845304,0.927679349404589,0.752779984114377,0.127631578947368
"37081015800","Census Tract 158, Guilford County, North Carolina",111103,0.0194732243165647,0.034991423670669,0.820216049382716,0,0.980152290600424,0.750877192982456,0.162239089184061
"37081015901","Census Tract 159.01, Guilford County, North Carolina",87935,0.135576736043571,0.0610021786492375,0.905115189379149,0,0.8829249319331,0.596119402985075,0.311320754716981
"37081015902","Census Tract 159.02, Guilford County, North Carolina",108790,0.0228484386900229,0.0132867132867133,0.857897517168516,0,0.976389946686976,0.721611721611722,0.0243445692883895
"37081016003","Census Tract 160.03, Guilford County, North Carolina",122167,0.0214471403812825,0.0402769037130271,0.875632377740304,0,0.9389528568325,0.799670510708402,0.0804694048616932
"37081016005","Census Tract 160.05, Guilford County, North Carolina",95804,0.0263305322128852,0.00658761528326746,0.846153846153846,0.0184182015167931,0.949579831932773,0.794139744552968,0.0668604651162791
"37081016006","Census Tract 160.06, Guilford County, North Carolina",62202,0.0439905734485467,0.0857814336075206,0.893758932825155,0,0.852317360565593,0.828158844765343,0.438639125151883
"37081016007","Census Tract 160.07, Guilford County, North Carolina",75424,0.0989793953398806,0.046242774566474,0.960761904761905,0,0.909286833855799,0.869259723964868,0.315985130111524
"37081016008","Census Tract 160.08, Guilford County, North Carolina",89512,0.0584138715179079,0.0131530873218853,0.874862183020948,0,0.905912450255827,0.757518000847099,0.072536268134067
"37081016009","Census Tract 160.09, Guilford County, North Carolina",85852,0.0443980151475581,0.0242751180040459,0.883356385431074,0,0.898929224340559,0.796396396396396,0.0940397350993377
"37081016010","Census Tract 160.10, Guilford County, North Carolina",59100,0.0837553564472146,0.0193050193050193,0.829301075268817,0,0.789187086736678,0.721352852094902,0.0099502487562189
"37081016011","Census Tract 160.11, Guilford County, North Carolina",48678,0.0939014202172097,0.0630420280186791,0.822465613856342,0,0.839431913116124,0.771623672230653,0.355185909980431
"37081016101","Census Tract 161.01, Guilford County, North Carolina",80708,0.125247524752475,0,0.746651785714286,0.00669642857142857,0.890159731808322,0.794642857142857,0.112299465240642
"37081016102","Census Tract 161.02, Guilford County, North Carolina",37246,0.251269035532995,0.131709741550696,0.854961832061069,0.00942972608890885,0.770718232044199,0.638739431206764,0.458408679927667
"37081016103","Census Tract 161.03, Guilford County, North Carolina",52924,0.159162717219589,0.07618667730355,0.854341736694678,0.00455182072829132,0.82215628090999,0.697889563457647,0.474835886214442
"37081016201","Census Tract 162.01, Guilford County, North Carolina",113472,0.0346320346320346,0.0589705147426287,0.8850531107739,0.0117602427921093,0.936969696969697,0.73993244998701,0.0924050632911392
"37081016203","Census Tract 162.03, Guilford County, North Carolina",90789,0.0574653668547973,0.103592814371257,0.846486486486487,0,0.852963622487917,0.71623874624875,0.0915492957746479
"37081016204","Census Tract 162.04, Guilford County, North Carolina",102014,0.0290158540233323,0.00475285171102662,0.88715953307393,0,0.963576158940397,0.783950617283951,0.0254716981132075
"37081016205","Census Tract 162.05, Guilford County, North Carolina",74764,0.101166328600406,0.0437086092715232,0.957178841309824,0,0.853546910755149,0.791587722622205,0.224729241877256
"37081016303","Census Tract 163.03, Guilford County, North Carolina",68750,0.0824682814302191,0.0142755174875089,0.851558073654391,0,0.962514417531719,0.721884498480243,0.0569230769230769
"37081016304","Census Tract 163.04, Guilford County, North Carolina",100682,0.0533117932148627,0.00506512301013025,0.858152448258455,0,0.912493268712978,0.86583522297808,0.0555555555555556
"37081016305","Census Tract 163.05, Guilford County, North Carolina",90391,0.0451555023923445,0.0339233038348083,0.860046457607433,0,0.95005980861244,0.793906051629285,0.211688311688312
"37081016306","Census Tract 163.06, Guilford County, North Carolina",57007,0.121302957633893,0.0912327547841567,0.850200803212851,0,0.828446040295232,0.678923527844391,0.353620146904512
"37081016405","Census Tract 164.05, Guilford County, North Carolina",53287,0.131726457399103,0.0924092409240924,0.744761904761905,0.0419047619047619,0.851457399103139,0.686274509803922,0.608974358974359
"37081016406","Census Tract 164.06, Guilford County, North Carolina",70298,0.0884980457844779,0.0476457399103139,0.878645343367827,0,0.910127991096272,0.7144412191582,0.289592760180996
"37081016407","Census Tract 164.07, Guilford County, North Carolina",90333,0.0545565999182673,0.00950782997762863,0.865126676602086,0,0.873927257866776,0.825599029420686,0.0721816707218167
"37081016408","Census Tract 164.08, Guilford County, North Carolina",111406,0.0322922181048174,0.0316205533596838,0.875,0,0.983701366982124,0.866192170818505,0.0899470899470899
"37081016409","Census Tract 164.09, Guilford County, North Carolina",86505,0.0811209439528024,0.0549558390578999,0.886001676445935,0,0.914085545722714,0.874102705687466,0.105341246290801
"37081016410","Census Tract 164.10, Guilford County, North Carolina",46750,0.177380762482055,0.120689655172414,0.812425801345469,0.00949742777997626,0.88380677258867,0.629010514963602,0.306652806652807
"37081016502","Census Tract 165.02, Guilford County, North Carolina",103611,0.0763268744734625,0.0360869565217391,0.822274091363788,0,0.911148648648649,0.77129840546697,0.237719298245614
"37081016503","Census Tract 165.03, Guilford County, North Carolina",57786,0.122626401281171,0.0698104484512252,0.906932931424265,0,0.878850574712644,0.760420315236427,0.332968236582694
"37081016505","Census Tract 165.05, Guilford County, North Carolina",65313,0.0438506337786913,0.0453345070422535,0.898211382113821,0,0.931146978021978,0.852689655172414,0.388781431334623
"37081016506","Census Tract 165.06, Guilford County, North Carolina",70848,0.0639672625457678,0.0588235294117647,0.836486486486486,0,0.896187809605858,0.781619937694704,0.258592471358429
"37081016600","Census Tract 166, Guilford County, North Carolina",65766,0.0438124519600307,0.0792079207920792,0.742671009771987,0,0.971560338201384,0.531422825540473,0.0663900414937759
"37081016701","Census Tract 167.01, Guilford County, North Carolina",46855,0.169101924447612,0.108872901678657,0.84192439862543,0.0122184039709813,0.860121168923735,0.580825958702065,0.381139489194499
"37081016702","Census Tract 167.02, Guilford County, North Carolina",58781,0.110706703063391,0.0826115922718188,0.834636199639206,0.000601322910402886,0.877161055505005,0.366720516962843,0.246969696969697
"37081016800","Census Tract 168, Guilford County, North Carolina",56641,0.198210093896714,0.0943767204089658,0.858992805755396,0,0.84143670608848,0.496893123446562,0.319107025607354
"37081016900","Census Tract 169, Guilford County, North Carolina",61167,0.0699797160243408,0.0860965677719604,0.864548494983278,0,0.865365111561866,0.473135786388798,0.160186625194401
"37081017000","Census Tract 170, Guilford County, North Carolina",58538,0.0689809630459127,0.0528262017960909,0.870967741935484,0,0.924692737430168,0.515639234740358,0.120496894409938
"37081017100","Census Tract 171, Guilford County, North Carolina",76747,0.0751781299985459,0.0234265734265734,0.846547314578005,0,0.947330237957052,0.689576609075375,0.0617977528089888
"37081017200","Census Tract 172, Guilford County, North Carolina",70962,0.09905795032829,0.0441018286124059,0.823496346261945,0,0.909077933200114,0.580270384452894,0.281823939202027
"37081980100","Census Tract 9801, Guilford County, North Carolina",NA,NA,NA,NA,NA,NA,NA,NA
"37123960100","Census Tract 9601, Montgomery County, North Carolina",45673,0.163574770124214,0.228946254760897,0.821621621621622,0,0.780534966161779,0.368421052631579,0.141328828828829
"37123960200","Census Tract 9602, Montgomery County, North Carolina",55920,0.328584283143371,0.205523672883788,0.85624586913417,0.00429610046265697,0.858255918489661,0.554099002152221,0.239652870493992
"37123960300","Census Tract 9603, Montgomery County, North Carolina",54271,0.11976506639428,0.097757331799885,0.830882352941177,0,0.863125638406537,0.57972409367982,0.0850277264325323
"37123960401","Census Tract 9604.01, Montgomery County, North Carolina",34309,0.209577999051683,0.167028199566161,0.799431009957326,0,0.894262683736368,0.386392009987516,0.5
"37123960402","Census Tract 9604.02, Montgomery County, North Carolina",38229,0.235170382835507,0.146204311152765,0.880681818181818,0.00681818181818182,0.819941102229701,0.367853290183387,0.300220750551876
"37123960500","Census Tract 9605, Montgomery County, North Carolina",37359,0.372309376140095,0.307782328847279,0.840413318025258,0.00229621125143513,0.693907333090113,0.335794542536116,0.183819482663731
"37151030100","Census Tract 301, Randolph County, North Carolina",31834,0.273170731707317,0.252968508002065,0.873142857142857,0,0.805309734513274,0.471033574720211,0.595523581135092
"37151030201","Census Tract 302.01, Randolph County, North Carolina",36698,0.183654149573998,0.134307585247042,0.773251345119139,0,0.864316905801622,0.517211703958692,0.208023774145617
"37151030202","Census Tract 302.02, Randolph County, North Carolina",46688,0.201548886737657,0.126656067832538,0.876665022200296,0.00690675875678342,0.766311713455954,0.534431137724551,0.265167007498296
"37151030301","Census Tract 303.01, Randolph County, North Carolina",38433,0.220966243419015,0.21685303514377,0.838541666666667,0,0.7576597382602,0.365669827376611,0.396893411890734
"37151030302","Census Tract 303.02, Randolph County, North Carolina",35216,0.355442840421381,0.322,0.762419006479482,0,0.724911452184179,0.334784975503538,0.661991584852735
"37151030400","Census Tract 304, Randolph County, North Carolina",31594,0.343091044405855,0.22803738317757,0.809644670050761,0.000634517766497462,0.765318779459191,0.3875,0.48014440433213
"37151030502","Census Tract 305.02, Randolph County, North Carolina",68558,0.208619000979432,0.133212778782399,0.902840909090909,0,0.833739045764362,0.686046511627907,0.276269185360094
"37151030503","Census Tract 305.03, Randolph County, North Carolina",60977,0.107313347336261,0.0529580152671756,0.898388540734109,0,0.857361084590414,0.377112135176651,0.14596554850408
"37151030504","Census Tract 305.04, Randolph County, North Carolina",60547,0.153462050599201,0.169300225733634,0.785190126751167,0,0.863848202396804,0.4975495915986,0.107644305772231
"37151030600","Census Tract 306, Randolph County, North Carolina",52829,0.158882460843799,0.0857142857142857,0.833718244803695,0,0.864409161163412,0.487598049607802,0.249020705092334
"37151030700","Census Tract 307, Randolph County, North Carolina",52525,0.11265716680637,0.0628598848368522,0.899453551912568,0,0.879128248113998,0.374080227866129,0.166048925129726
"37151030801","Census Tract 308.01, Randolph County, North Carolina",52515,0.176871714732206,0.101581027667984,0.891311118031766,0,0.773286219081272,0.454081632653061,0.141104294478528
"37151030802","Census Tract 308.02, Randolph County, North Carolina",57679,0.136121673003802,0.118807893677004,0.8675,0,0.87202786612146,0.417995195457523,0.205307262569832
"37151030900","Census Tract 309, Randolph County, North Carolina",48065,0.222762645914397,0.169925826028321,0.83695652173913,0,0.816391050583658,0.438609746883264,0.170891251022077
"37151031000","Census Tract 310, Randolph County, North Carolina",43195,0.211786636076857,0.165862708719852,0.806731813246471,0.00217155266015201,0.794130279169649,0.363807138384471,0.372254335260116
"37151031100","Census Tract 311, Randolph County, North Carolina",43203,0.166427088324549,0.168369613505109,0.873750462791559,0,0.735476683113162,0.379252515572592,0.285614525139665
"37151031200","Census Tract 312, Randolph County, North Carolina",49021,0.200786586628027,0.123439000960615,0.865012406947891,0,0.904840711625983,0.438853130485664,0.303238469087341
"37151031303","Census Tract 313.03, Randolph County, North Carolina",53469,0.179143126177024,0.114526823387583,0.851809304997128,0,0.799199623352166,0.462859029382635,0.270833333333333
"37151031304","Census Tract 313.04, Randolph County, North Carolina",52404,0.114149575305573,0.186192468619247,0.879003558718861,0,0.889579448933085,0.393561484918794,0.100684261974585
"37151031305","Census Tract 313.05, Randolph County, North Carolina",55104,0.154052603327966,0.213254593175853,0.868181818181818,0,0.863782051282051,0.399851632047478,0.223756906077348
"37151031306","Census Tract 313.06, Randolph County, North Carolina",72813,0.0760444845205891,0.0915605095541401,0.86265389876881,0,0.818467995802728,0.52591296741745,0.234641006661732
"37151031400","Census Tract 314, Randolph County, North Carolina",45703,0.247831325301205,0.211449676823638,0.84909036683567,0,0.893558429118774,0.394578313253012,0.300039952057531
"37151031501","Census Tract 315.01, Randolph County, North Carolina",56938,0.18210197710718,0.104274307186473,0.930078125,0,0.852595155709343,0.463581183611533,0.263993948562784
"37151031503","Census Tract 315.03, Randolph County, North Carolina",49583,0.158218125960061,0.17043847241867,0.912218268090154,0.00355871886120996,0.824031716986886,0.458736745043799,0.49438202247191
"37151031504","Census Tract 315.04, Randolph County, North Carolina",68488,0.0517345097252857,0.038961038961039,0.830447039871124,0.0165122835279903,0.910968518147183,0.499045020463847,0.114233907524932
"37151031505","Census Tract 315.05, Randolph County, North Carolina",59572,0.0604007071302298,0.0874811463046757,0.888401253918495,0.00689655172413793,0.910724808485563,0.512780180888714,0.11543287327478
"37151031601","Census Tract 316.01, Randolph County, North Carolina",49462,0.204550898203593,0.152769324406573,0.91219512195122,0,0.818999308277611,0.520552449852022,0.0809608540925267
