"GEOID","NAME","INCOME","PERC_POVERTY","PERC_SNAP","PERC_CAR","PERC_PUBLIC_TRANSIT","PERC_INSURED","PERC_COLLEGE","PERC_FEM_HEAD","PERC_WHITE","PERC_BLACK","PERC_NATIVE","PERC_ASIAN","PERC_HAWAIIAN","PERC_WORK_NO_VEHICLE","PERC_HOUSE_NO_VEHICLE"
"37067001100","Census Tract 11, Forsyth County, North Carolina",131944,0.221786833855799,0.134711332858161,0.741065407956844,0.0391099123398517,0.866745283018868,0.77720207253886,0.0607142857142857,0.745083758193736,0.183903860160233,0,0.0189366351056082,0,0.0674308833445718,5.48046875
"37067001200","Census Tract 12, Forsyth County, North Carolina",128250,0.0573816155988858,0.0110429447852761,0.579800498753117,0,0.983915696062119,0.850931677018634,0.0403022670025189,0.902083333333333,0.0723958333333333,0.0078125,0.00572916666666667,0,0.0897755610972569,9.47674418604651
"37067001300","Census Tract 13, Forsyth County, North Carolina",99583,0.262732919254658,0.0554016620498615,0.504652827487473,0.0128847530422334,0.943270971635486,0.776978417266187,0.401913875598086,0.658217662442165,0.233956950311808,0,0.0812713739690203,0,0.0363391655450875,9.13924050632911
"37067001400","Census Tract 14, Forsyth County, North Carolina",38165,0.344750765803397,0.160330578512397,0.896757679180887,0,0.843732744340144,0.382695507487521,0.254621848739496,0.31117361288673,0.63104065456405,0.0102275632830478,0.0286371771925339,0,0.049530315969257,19.2063492063492
"37067001500","Census Tract 15, Forsyth County, North Carolina",45549,0.252645217015763,0.233757062146893,0.862247838616715,0.00461095100864553,0.732887065428633,0.384767949226497,0.391036414565826,0.459080112286763,0.438350248326495,0,0.0092852515655366,0,0.0997118155619597,7.11557788944724
"37067001601","Census Tract 16.01, Forsyth County, North Carolina",55427,0.141492537313433,0.104776579352851,0.906488549618321,0,0.801194029850746,0.542857142857143,0.37246963562753,0.0773134328358209,0.858805970149254,0,0,0,0.0124045801526718,13.8085106382979
"37067001602","Census Tract 16.02, Forsyth County, North Carolina",39712,0.382696046662346,0.416212003117693,0.759061833688699,0.0383795309168444,0.818535320803629,0.34475374732334,0.1272040302267,0.216715257531584,0.73469387755102,0.000647878198898607,0,0,0.176972281449893,2.94266055045872
"37067001700","Census Tract 17, Forsyth County, North Carolina",51667,0.203000882612533,0.198459447213412,0.752107925801012,0.0139123102866779,0.88684907325684,0.595303867403315,0.389715832205683,0.216063548102383,0.709443954104148,0,0,0,0.0573355817875211,5.64450127877238
"37067001800","Census Tract 18, Forsyth County, North Carolina",45813,0.22502356267672,0.145244215938303,0.720806794055202,0.0376857749469214,0.821570926143025,0.474200581395349,0.284552845528455,0.230049145799204,0.595834308448397,0,0,0,0.0607352157698455,15.56
"37067001901","Census Tract 19.01, Forsyth County, North Carolina",30682,0.422196124486201,0.327759197324415,0.723489932885906,0.0496644295302013,0.751170960187354,0.195692883895131,0.109929078014184,0.535128805620609,0.365339578454333,0,0,0,0.0873655913978495,5.6952380952381
"37067001902","Census Tract 19.02, Forsyth County, North Carolina",61136,0.200100806451613,0.0981308411214953,0.754585152838428,0.00611353711790393,0.820630081300813,0.616905248807089,0.248407643312102,0.634576612903226,0.231350806451613,0,0.0262096774193548,0,0.00349344978165939,37.2173913043478
"37067002001","Census Tract 20.01, Forsyth County, North Carolina",30104,0.422803904170364,0.234042553191489,0.764139590854392,0.0373044524669073,0.815261044176707,0.458530006743088,0.441379310344828,0.437888198757764,0.405057675244011,0.00133096716947649,0.0031055900621118,0,0.0217391304347826,9.70652173913044
"37067002002","Census Tract 20.02, Forsyth County, North Carolina",28342,0.325603633755678,0.258286429018136,0.779284833538841,0.0456226880394575,0.849868515419555,0.399841332804443,0.16754617414248,0.402820941907722,0.265120726751136,0.00071718862060722,0.0023906287353574,0,0.00554870530209618,45.6857142857143
"37067002100","Census Tract 21, Forsyth County, North Carolina",71042,0.140118667275217,0.0755287009063444,0.777676120768527,0.0146386093321134,0.899589228662711,0.739966082532504,0.193069306930693,0.876617773943054,0.0625539257981018,0,0.0301984469370147,0,0.0192131747483989,20.265306122449
"37067002200","Census Tract 22, Forsyth County, North Carolina",81667,0.0813124108416548,0.043859649122807,0.754698318496538,0.0108803165182987,0.979930191972077,0.838852850802322,0.248062015503876,0.832337033874182,0.0426985482493595,0.00113862795331625,0.101053230856818,0,0.0766567754698319,8.60377358490566
"37067002501","Census Tract 25.01, Forsyth County, North Carolina",213661,0.0250868390582787,0,0.904948939512962,0,0.996140486298726,0.956521739130435,0.0429042904290429,0.904670011578541,0.0810497877267464,0,0.0142802006947125,0,0.00471327572663001,74.8571428571429
"37067002502","Census Tract 25.02, Forsyth County, North Carolina",165625,0.0471544715447154,0,0.767987065481002,0,0.977235772357724,0.869991095280499,0.0835654596100279,0.947642276422764,0.0299186991869919,0,0.00682926829268293,0,0.0137429264349232,74.5882352941177
"37067002601","Census Tract 26.01, Forsyth County, North Carolina",79516,0.0844277673545966,0.0279676817899316,0.891319207108681,0,0.979094076655052,0.79480421686747,0.0545938748335553,0.725006700616457,0.042079871348164,0,0.00294827124095417,0,0.00546821599453178,44.6944444444444
"37067002604","Census Tract 26.04, Forsyth County, North Carolina",102708,0.0371517027863777,0.048161574313827,0.883254716981132,0.00550314465408805,0.975050081952286,0.820814220183486,0.196175200493523,0.758331815698416,0.164268803496631,0.0173010380622837,0.0305955199417228,0,0,19.7040816326531
"37067002605","Census Tract 26.05, Forsyth County, North Carolina",84038,0.135239142385926,0.0295801526717557,0.663375224416517,0,0.979825517993457,0.849829351535836,0.513846153846154,0.672846237731734,0.201744820065431,0,0.0981461286804798,0,0.0727109515260323,12.9382716049383
"37067002606","Census Tract 26.06, Forsyth County, North Carolina",82500,0.0714857295278741,0.076271186440678,0.835910224438903,0.00399002493765586,0.904507868765004,0.722749590834697,0.119533527696793,0.723126166977861,0.115497465990931,0,0.0472125900240064,0,0.00448877805486284,57.0967741935484
"37067002701","Census Tract 27.01, Forsyth County, North Carolina",51467,0.144168107461099,0.144827586206897,0.821439147172046,0,0.81291700026688,0.601455301455301,0.425784966698383,0.360553265061843,0.484904907567496,0.00239393536374518,0,0,0.024896265560166,13.1818181818182
"37067002702","Census Tract 27.02, Forsyth County, North Carolina",46667,0.243742550655542,0.136547811993517,0.813464837049743,0.0102915951972556,0.868891537544696,0.577885391444714,0.617283950617284,0.394004282655246,0.563947829472455,0,0.0221919408214911,0,0.0601633003867641,5.84834123222749
"37067002704","Census Tract 27.04, Forsyth County, North Carolina",50179,0.20427435387674,0.0910556003223207,0.813471502590674,0.0599555884529978,0.811244979919679,0.514,0.0833333333333333,0.289761431411531,0.633200795228628,0,0,0,0.0666173205033309,6.56613756613757
"37067002705","Census Tract 27.05, Forsyth County, North Carolina",60784,0.391831083419868,0.220607661822985,0.804758572428272,0.0622813156053184,0.87897024406553,0.808394160583942,0.395886889460154,0.493011435832274,0.386912325285896,0.00667090216010165,0.0619440914866582,0.0158831003811944,0.0482361411087113,6.49785407725322
"37067002801","Census Tract 28.01, Forsyth County, North Carolina",71964,0.0852346104175635,0.0313852813852814,0.769425675675676,0,0.929046087888532,0.593081207856933,0.0754132231404959,0.869667738478028,0.0956055734190782,0.00214362272240086,0.00857449088960343,0,0.000422297297297297,1848
"37067002804","Census Tract 28.04, Forsyth County, North Carolina",71607,0.160723254645907,0.0849897189856066,0.768618533257533,0,0.91762356465302,0.592440119760479,0.414659685863874,0.54218671992012,0.393409885172242,0.00124812780828757,0.0237144283574638,0,0.0176236498010233,31.7173913043478
"37067002806","Census Tract 28.06, Forsyth County, North Carolina",42478,0.176703930760909,0.179427687548337,0.760432766615147,0.0193199381761978,0.870897944464479,0.497209302325581,0.564831261101243,0.406074612083196,0.501815780785738,0.00429184549356223,0.0214592274678112,0,0.0865533230293663,6.49748743718593
"37067002807","Census Tract 28.07, Forsyth County, North Carolina",62181,0.0754406193378356,0.078782826177574,0.889794587544832,0,0.936602278355622,0.541613316261204,0.315891472868217,0.634463462804477,0.28768926925609,0.0202435813034891,0,0,0.0078252363873492,34.2714285714286
"37067002808","Census Tract 28.08, Forsyth County, North Carolina",74576,0.098816263510036,0.0640394088669951,0.893617021276596,0,0.940041173443129,0.555951532430506,0.160326086956522,0.866700977869274,0.114256304683479,0,0.00797735460627895,0.00102933607822954,0,47.7647058823529
"37067002809","Census Tract 28.09, Forsyth County, North Carolina",86354,0.0596858638743456,0.032618025751073,0.89360119047619,0,0.901221640488656,0.622242647058823,0.0904059040590406,0.736125654450262,0.236649214659686,0,0.00349040139616056,0,0.021577380952381,72.8125
"37067002901","Census Tract 29.01, Forsyth County, North Carolina",51575,0.238133226964499,0.0929451287793953,0.821777092963534,0,0.870362983645792,0.533072760072159,0.205989773557341,0.609775481819988,0.226703755215577,0,0.0101331213987681,0,0,38.8260869565217
"37067002903","Census Tract 29.03, Forsyth County, North Carolina",58953,0.214016172506739,0.191749427043545,0.807536231884058,0,0.870350404312668,0.293354305937869,0.341085271317829,0.731225296442688,0.193148880105402,0,0,0,0,39.6666666666667
"37067002904","Census Tract 29.04, Forsyth County, North Carolina",76761,0.145030908226343,0.0205850487540628,0.719767441860465,0,0.867136150234742,0.434218653489809,0.12707182320442,0.916901408450704,0.052112676056338,0,0,0,0.0186046511627907,28.84375
"37067003002","Census Tract 30.02, Forsyth County, North Carolina",61490,0.14040404040404,0.0803515379786566,0.761813537675607,0,0.906313131313131,0.499666666666667,0.332899869960988,0.456313131313131,0.47020202020202,0.0242424242424242,0,0,0.00510855683269476,24.1363636363636
"37067003003","Census Tract 30.03, Forsyth County, North Carolina",71719,0.1489773355445,0.144499178981938,0.862047043865226,0,0.960751796572692,0.5125,0.434080717488789,0.680762852404643,0.190713101160862,0,0.0516860143725815,0,0,Inf
"37067003004","Census Tract 30.04, Forsyth County, North Carolina",84688,0.0833094760950472,0.0951068228807719,0.704516938519448,0.00376411543287327,0.918408245061552,0.722159305398263,0.12094395280236,0.835257673894678,0.107012109264996,0,0.0137989298789073,0,0,16.8720930232558
"37067003103","Census Tract 31.03, Forsyth County, North Carolina",83088,0.0513145965548504,0.0458553791887125,0.782983120909404,0,0.877816449899249,0.635125273656045,0.128083491461101,0.887579329102448,0.0621940163191296,0.00453309156844968,0.0228467815049864,0,0,119.368421052632
"37067003105","Census Tract 31.05, Forsyth County, North Carolina",71563,0.13943870014771,0.113085621970921,0.873466752743706,0,0.888985255854293,0.538601271571299,0.156438026474128,0.855449551893611,0.109569239664643,0.002601908065915,0.00954032957502168,0,0.00581020012911556,47.6153846153846
"37067003106","Census Tract 31.06, Forsyth County, North Carolina",70313,0.119137780367026,0.0894495412844037,0.807125307125307,0,0.900145137880987,0.489609310058188,0.143415906127771,0.953125,0.0112847222222222,0,0,0,0.0454545454545455,32.7
"37067003107","Census Tract 31.07, Forsyth County, North Carolina",77727,0.0802707930367505,0.120911214953271,0.86029764762362,0,0.961073500967118,0.709294436906377,0.329761904761905,0.851305609284333,0.0952611218568665,0,0.000967117988394584,0,0.00336053768602976,85.6
"37067003108","Census Tract 31.08, Forsyth County, North Carolina",60491,0.185538538789857,0.047945205479452,0.915094339622642,0,0.89856891790108,0.485477178423237,0.254180602006689,0.850628543258565,0.0909539068277052,0.0216909046093172,0.00813408922849396,0,0,27.037037037037
"37067003201","Census Tract 32.01, Forsyth County, North Carolina",89716,0.131005248284215,0.0684430512016719,0.767343086361491,0.047192071731949,0.873287671232877,0.70601033451183,0.220091324200913,0.728847703464948,0.189564867042708,0.040290088638195,0.0149073327961322,0,0.0387523629489603,17.2432432432432
"37067003202","Census Tract 32.02, Forsyth County, North Carolina",63933,0.222987939945853,0.13015873015873,0.761334028139656,0.00729546638874414,0.872534516765286,0.544051204819277,0.404208194905869,0.669948314053655,0.170317499384691,0,0.0302731971449668,0.00516859463450652,0.0151673640167364,24.2307692307692
"37067003307","Census Tract 33.07, Forsyth County, North Carolina",79236,0.0602226720647773,0.0675675675675676,0.825575928537847,0,0.951923076923077,0.647394446557626,0.264150943396226,0.766194331983806,0.181174089068826,0,0.00809716599190283,0.00632591093117409,0.0333803479078514,17.2093023255814
"37067003308","Census Tract 33.08, Forsyth County, North Carolina",81203,0.0543881334981459,0.0339647289353364,0.858908110536958,0,0.957978421351505,0.664671654197839,0.0402738622633911,0.806603773584906,0.134097035040431,0.00112309074573226,0.0186433063791554,0,0.0206695124691081,36.452380952381
"37067003309","Census Tract 33.09, Forsyth County, North Carolina",54545,0.235366859027205,0.177435387673956,0.827856792545365,0,0.837391663227404,0.516290726817043,0.4472,0.410630002052124,0.498666119433614,0,0.0217525138518367,0,0,20.12
"37067003310","Census Tract 33.10, Forsyth County, North Carolina",66172,0.118774744738487,0.149878640776699,0.901632653061225,0,0.888064447742209,0.668515950069348,0.321260898725687,0.474473848718483,0.420504271723276,0.00250052094186289,0.0152115023963326,0,0.0269497754185382,18.3111111111111
"37067003311","Census Tract 33.11, Forsyth County, North Carolina",96326,0.0627143557079863,0.0377622377622378,0.843453510436433,0,0.93140617344439,0.762242725337119,0.167689161554192,0.695737383635473,0.236158745712886,0,0.0279274865262126,0,0.0104364326375712,119.166666666667
"37067003312","Census Tract 33.12, Forsyth County, North Carolina",77950,0.0762852404643449,0.028125,0.758411472697187,0.00110314396028682,0.915384615384615,0.596756756756757,0.28594249201278,0.822252747252747,0.103846153846154,0,0.0304945054945055,0,0,145.454545454545
"37067003313","Census Tract 33.13, Forsyth County, North Carolina",71806,0.152838427947598,0.0328185328185328,0.863551401869159,0,0.913391557496361,0.515122873345936,0.0615384615384615,0.803301237964237,0.0550206327372765,0,0.00550206327372765,0,0,Inf
"37067003314","Census Tract 33.14, Forsyth County, North Carolina",81335,0.0598187311178248,0.0364346128822381,0.877840909090909,0,0.950755287009063,0.742643829600351,0.326771653543307,0.780060422960725,0.110574018126888,0.000906344410876133,0.075226586102719,0,0,Inf
"37067003315","Census Tract 33.15, Forsyth County, North Carolina",65833,0.0920011719894521,0.0808700501952036,0.923901940755873,0,0.897743920304717,0.569595645412131,0.153169014084507,0.868737181365368,0.0755933196601231,0,0,0,0.0143003064351379,23.9066666666667
"37067003402","Census Tract 34.02, Forsyth County, North Carolina",80625,0.191395128124011,0.114155251141553,0.859402460456942,0.000585823081429408,0.915533059158494,0.588579136690647,0,0.831382473900664,0.073394495412844,0.000632711167352104,0,0,0,17.9508196721311
"37067003403","Census Tract 34.03, Forsyth County, North Carolina",38783,0.242504743833017,0.174975562072336,0.851145038167939,0.0251908396946565,0.82009167303285,0.59499661933739,0.345543345543346,0.562428842504744,0.357115749525617,0,0.00607210626185958,0,0.0435114503816794,10.7684210526316
"37067003404","Census Tract 34.04, Forsyth County, North Carolina",27318,0.554418372441338,0.25,0.67940414507772,0.0129533678756477,0.809535696455317,0.376655223148602,0.522425773847126,0.40863704443335,0.398152770843734,0,0.00249625561657514,0,0.106865284974093,8.09580838323353
"37067003500","Census Tract 35, Forsyth County, North Carolina",42206,0.35212396473417,0.181654676258993,0.799078667611623,0.0148830616583983,0.862812541341447,0.496255956432948,0.342201166180758,0.540252565114444,0.347013943699027,0,0.0182846619310708,0,0.0272856130403969,16.1627906976744
"37067003600","Census Tract 36, Forsyth County, North Carolina",62576,0.132093402117839,0.112623762376238,0.730028328611898,0,0.819440673364105,0.513826758845059,0.360347322720695,0.542764051045343,0.276540863426554,0,0.0142546836817812,0,0.0101983002832861,37.2923076923077
"37067003701","Census Tract 37.01, Forsyth County, North Carolina",26909,0.395976331360947,0.137948984903696,0.752783964365256,0.0066815144766147,0.862485207100592,0.591663450405249,0.353923205342237,0.497278106508876,0.373254437869822,0,0.0525443786982248,0,0.0601336302895323,6.81205673758865
"37067003702","Census Tract 37.02, Forsyth County, North Carolina",60385,0.0822429906542056,0.174710424710425,0.756817332835263,0,0.882743362831858,0.58294930875576,0.191603875134553,0.587765505522515,0.229736618521665,0.00764655904842821,0,0,0.0295106462457975,15.6969696969697
"37067003703","Census Tract 37.03, Forsyth County, North Carolina",90162,0.057020757020757,0.114815979867883,0.900871459694989,0,0.88420536698934,0.648881554822149,0.112586037364798,0.592551892551893,0.351526251526251,0.000976800976800977,0.0186813186813187,0,0.00435729847494553,158.95
"37067003803","Census Tract 38.03, Forsyth County, North Carolina",73611,0.129038982697519,0.0941343424787133,0.868928296067849,0,0.917865332499479,0.744009705793145,0.2457805907173,0.590160516989785,0.293933708567855,0.00958932666249739,0.0047946633312487,0,0.0486111111111111,22.0208333333333
"37067003804","Census Tract 38.04, Forsyth County, North Carolina",49973,0.111933602512337,0.0496072757337743,0.856968711905729,0,0.902855857881718,0.729514717581543,0.180698151950719,0.795927304576308,0.133128968688417,0.00306546967374644,0.0383183709218305,0,0.020723283218204,22.8207547169811
"37067003805","Census Tract 38.05, Forsyth County, North Carolina",58561,0.207019328585961,0.170308967596081,0.769026254569624,0.0109670987038883,0.885519591141397,0.699556799626779,0.075984990619137,0.669888097660224,0.186673448626653,0.00271278399457443,0.0634113258731774,0,0.0182784978398139,13.4040404040404
"37067003806","Census Tract 38.06, Forsyth County, North Carolina",59423,0.155494505494505,0.17409948542024,0.954488778054863,0,0.791609163676511,0.674811195024434,0.317587939698492,0.674725274725275,0.151923076923077,0,0.0664835164835165,0,0,97.1666666666667
"37067003903","Census Tract 39.03, Forsyth County, North Carolina",45145,0.197776748494673,0.14067715784454,0.868843960601348,0.00933125972006221,0.880500231588699,0.498027613412229,0.57218124341412,0.528801843317972,0.307603686635945,0,0.0175115207373272,0,0.0492483151892172,6.20414201183432
"37067003904","Census Tract 39.04, Forsyth County, North Carolina",67439,0.0534054419469326,0.0259232954545455,0.783650891210817,0,0.928173060672638,0.762175147412099,0.251612903225806,0.733131415110214,0.150597341410062,0.00269224297492849,0.0684839306747434,0,0.00307314074984634,68.6829268292683
"37067003905","Census Tract 39.05, Forsyth County, North Carolina",65662,0.062415196743555,0.0441613588110403,0.808873720136519,0.0087220326128176,0.930348258706468,0.657687651331719,0.167218543046358,0.724785165083673,0.16010854816825,0,0.052464947987336,0,0.0652256351915055,14.71875
"37067003906","Census Tract 39.06, Forsyth County, North Carolina",139432,0.053083109919571,0.0051698670605613,0.84112676056338,0,0.940214477211796,0.852133044107014,0.0506024096385542,0.879356568364611,0.0152815013404826,0,0.05656836461126,0,0,Inf
"37067003908","Census Tract 39.08, Forsyth County, North Carolina",165048,0.0222412318220701,0.00493015612161052,0.830363506771205,0,0.996870554765292,0.952340425531915,0.0132517838939857,0.879089615931721,0.0543385490753912,0,0.038122332859175,0,0,Inf
"37067003909","Census Tract 39.09, Forsyth County, North Carolina",109432,0.0816062176165803,0,0.818665377176016,0,0.970984455958549,0.855307640297498,0.203576341127923,0.833937823834197,0.108549222797927,0.00466321243523316,0.0196891191709845,0,0,212.125
"37067004005","Census Tract 40.05, Forsyth County, North Carolina",111696,0.0171901528013582,0.0242744063324538,0.798724954462659,0.000455373406193078,0.976867572156197,0.849506101104009,0.261977573904179,0.888517046642962,0.0807362476469358,0.00167329010667224,0.0119221920100397,0,0.0246350364963504,41.195652173913
"37067004007","Census Tract 40.07, Forsyth County, North Carolina",116818,0.0372353991328743,0.0210864903502502,0.866446826051113,0,0.97073856376182,0.802417139718,0.0736543909348442,0.775694975771487,0.0603162458556491,0.00726855394032135,0.0649069115021678,0,0,279.8
"37067004009","Census Tract 40.09, Forsyth County, North Carolina",99063,0.0736566713624472,0.026775956284153,0.830611292580495,0,0.981082712819481,0.723277909738717,0.00777385159010601,0.791708593278326,0.196417790299859,0.00100623867981485,0.00724491849466694,0,0,183
"37067004010","Census Tract 40.10, Forsyth County, North Carolina",147695,0.0236127508854782,0.0143312101910828,0.796907647304638,0,0.960103262145036,0.872118724344806,0.0369540873460246,0.772119220840178,0.0335601971368223,0,0.106547758742079,0,0.00417885499373172,188.4
"37067004011","Census Tract 40.11, Forsyth County, North Carolina",96182,0.168888888888889,0.0412017167381974,0.872827081427264,0,0.829248886059834,0.782281553398058,0.067593177511055,0.888253968253968,0.083968253968254,0.00365079365079365,0,0,0.006709362610552,101.304347826087
"37067004012","Census Tract 40.12, Forsyth County, North Carolina",72368,0.0411031090813279,0.10399211434204,0.899338721528288,0.00440852314474651,0.952364273204904,0.721337579617834,0.143349414197105,0.768349817803228,0.0669790039909769,0.00242929030019087,0.0621204233905952,0,0,69.9655172413793
"37067004013","Census Tract 40.13, Forsyth County, North Carolina",76181,0.0845276396607195,0.0120845921450151,0.840215439856373,0,0.86545773618017,0.740692071835304,0.160531697341513,0.813980696109974,0.0827727405674174,0.00672711319099152,0.0590816028078385,0,0.00538599640933573,32.2926829268293
"37067004014","Census Tract 40.14, Forsyth County, North Carolina",91853,0.0483282674772036,0.0209561231172233,0.854590264941466,0.00184842883548983,0.919452887537994,0.778613861386139,0.0930232558139535,0.90273556231003,0.0158054711246201,0.000911854103343465,0.0507598784194529,0,0,27.7636363636364
"37067004015","Census Tract 40.15, Forsyth County, North Carolina",107500,0.106100795755968,0.0326377742108079,0.796781609195402,0,0.931238522750459,0.755334697456884,0.155448717948718,0.839828606406856,0.0459089981636401,0.00469291981228321,0.027545398898184,0,0,Inf
"37067004102","Census Tract 41.02, Forsyth County, North Carolina",75500,0.105561105561106,0.091533180778032,0.78620166793025,0,0.945720945720946,0.622422680412371,0.271047227926078,0.9000999000999,0.0682650682650683,0.00699300699300699,0.00333000333000333,0,0.00682335102350265,19.2794117647059
"37067004103","Census Tract 41.03, Forsyth County, North Carolina",96875,0.0873586844809866,0.0316417910447761,0.890329012961117,0,0.936041834271923,0.809655596555966,0.159971811134602,0.808930008045052,0.111423974255833,0.00703942075623492,0.0372083668543846,0,0,Inf
"37067004104","Census Tract 41.04, Forsyth County, North Carolina",107989,0.0652663165791448,0.0269905533063428,0.826860841423948,0,0.965241310327582,0.791469194312796,0.133738601823708,0.772693173293323,0.147036759189797,0.0132533133283321,0.0207551887971993,0,0,Inf
"37081010100","Census Tract 101, Guilford County, North Carolina",41311,0.288461538461538,0.435406698564593,0.698670605612999,0.0324963072378139,0.803613053613054,0.381981981981982,0.400372439478585,0.259324009324009,0.6497668997669,0,0,0,0.0622222222222222,5.75229357798165
"37081010200","Census Tract 102, Guilford County, North Carolina",45329,0.356945722171113,0.39766081871345,0.789072995969548,0.025526197939991,0.853623188405797,0.623909985935302,0.357268981753973,0.314239248283339,0.597217202746657,0,0.0307191904589808,0,0.110158013544018,5.68646080760095
"37081010300","Census Tract 103, Guilford County, North Carolina",43100,0.286283891547049,0.360220994475138,0.753513513513513,0.0194594594594595,0.846092503987241,0.396385542168675,0.335078534031414,0.333968012185834,0.434501142421934,0,0.149276466108149,0,0.0376940133037694,8.61904761904762
"37081010401","Census Tract 104.01, Guilford County, North Carolina",108875,0.137388926862611,0.0379918588873813,0.869115958668197,0,0.878332194121668,0.882406563354603,0.120171673819742,0.902255639097744,0.0594668489405332,0,0,0,0,49.1333333333333
"37081010403","Census Tract 104.03, Guilford County, North Carolina",80658,0.0855949895615866,0.135570469798658,0.876168224299065,0.0128504672897196,0.979123173277662,0.81305114638448,0.315985130111524,0.843423799582463,0.132219902574809,0,0.0069589422407794,0,0.0210526315789474,13.0701754385965
"37081010404","Census Tract 104.04, Guilford County, North Carolina",212697,0.0147458284827319,0,0.814442413162706,0,0.984478075281335,0.925322852330152,0.0289389067524116,0.987582460225068,0,0,0.00465657741559953,0,0,Inf
"37081010500","Census Tract 105, Guilford County, North Carolina",95861,0.103555555555556,0.062882096069869,0.828674481514878,0,0.884444444444444,0.912376779846659,0.186046511627907,0.831054256726952,0.128804587560653,0,0.031318923687693,0,0,44.0384615384615
"37081010601","Census Tract 106.01, Guilford County, North Carolina",66016,0.171090240914659,0.108695652173913,0.789047915370255,0.0205351586807716,0.873590982286634,0.737120847376023,0.424920127795527,0.857197844495766,0.124326404926867,0,0.00384911470361817,0.00307929176289453,0.00187032418952618,621
"37081010602","Census Tract 106.02, Guilford County, North Carolina",71429,0.341539196940727,0.0742280285035629,0.777088653775994,0.00583728566216709,0.945934348852178,0.906954436450839,0.0729613733905579,0.579703926196095,0.242866337695773,0.00815275691911607,0.0375455910748766,0,0.0387323943661972,27.1612903225806
"37081010701","Census Tract 107.01, Guilford County, North Carolina",98636,0.10494169905608,0.0425287356321839,0.65973377703827,0.0332778702163062,0.92492781520693,0.850672328379335,0.142156862745098,0.775264677574591,0.160250240615977,0,0.0452358036573628,0,0.027002700270027,7.01612903225806
"37081010702","Census Tract 107.02, Guilford County, North Carolina",81131,0.328063241106719,0.0174672489082969,0.581743359521137,0.0411522633744856,0.956062461726883,0.902184235517569,0,0.541271782329563,0.383521858758789,0.00137572607765209,0.0169672882910425,0,0.0043010752688172,28.625
"37081010800","Census Tract 108, Guilford County, North Carolina",86520,0.16001792917974,0.152979066022544,0.719645293315143,0.0409276944065484,0.953908721192951,0.621252371916509,0,0.661127403062887,0.311827956989247,0.0136852394916911,0,0.00260671228413164,0.0975954738330976,4.2680412371134
"37081010900","Census Tract 109, Guilford County, North Carolina",81544,0.227272727272727,0.0987124463519313,0.697857948139797,0.0135287485907554,0.987370838117107,0.827473426001635,0.05,0.489092996555683,0.412169919632606,0.00172215843857635,0.0683122847301952,0,0.0480549199084668,3.94915254237288
"37081011000","Census Tract 110, Guilford County, North Carolina",26750,0.39622641509434,0.382142857142857,0.535479151426481,0.119970738844184,0.939846814870166,0.476027397260274,0.670588235294118,0.142563911177458,0.802575107296137,0.00317223362567643,0.00149281582384773,0.0089568949430864,0.363453815261044,2.85714285714286
"37081011101","Census Tract 111.01, Guilford County, North Carolina",38415,0.274840357598978,0.476249228871067,0.655129011957206,0.100062932662052,0.857580398162328,0.436544026457214,0.520942408376963,0.155465381689069,0.753994420492011,0.0147096119705808,0.00836926198326148,0,0.0534927627438641,4.07286432160804
"37081011102","Census Tract 111.02, Guilford County, North Carolina",42907,0.171650485436893,0.416831683168317,0.717209302325581,0.0409302325581395,0.830291262135922,0.535035306898425,0.467924528301887,0.036504854368932,0.861747572815534,0.0333980582524272,0,0,0.0818604651162791,7.16312056737589
"37081011201","Census Tract 112.01, Guilford County, North Carolina",NA,0.429078014184397,0.306542056074766,0.666005946481665,0.0773042616451933,0.967437316834907,0.597692307692308,0.684659090909091,0.27027027027027,0.686746987951807,0,0.0175838489091501,0,0.132315521628499,5.19417475728155
"37081011202","Census Tract 112.02, Guilford County, North Carolina",NA,0.356770833333333,0.533822330888346,0.835416666666667,0.03125,0.935546875,0.42949967511371,0.748487467588591,0.038024049398765,0.911927201819954,0,0,0,0.0729166666666667,5.55203619909502
"37081011300","Census Tract 113, Guilford County, North Carolina",26389,0.349540078843627,0.295911745619727,0.524381625441696,0.0925795053003534,0.894875164257556,0.520089285714286,0.304477611940298,0.166775670372793,0.687377370830608,0.00948332243296272,0.00228907782864617,0,0.0679405520169851,7.44444444444444
"37081011400","Census Tract 114, Guilford County, North Carolina",26105,0.542133815551537,0.393401015228426,0.71939736346516,0.14406779661017,0.876392382321236,0.453333333333333,0.750142938822184,0.0377019748653501,0.903411131059246,0,0,0,0.08251953125,3.2943143812709
"37081011500","Census Tract 115, Guilford County, North Carolina",22190,0.329988421458896,0.234842015371477,0.823681936041487,0.0354364736387208,0.870769230769231,0.374691358024691,0.537074148296593,0.415,0.404230769230769,0,0.0361538461538462,0,0.130587204206836,5.09130434782609
"37081011601","Census Tract 116.01, Guilford County, North Carolina",39784,0.242517006802721,0.206084396467125,0.566272965879265,0.106299212598425,0.81951871657754,0.47239263803681,0.218289085545723,0.302170283806344,0.54457429048414,0,0.052754590984975,0,0.0364963503649635,9.79807692307692
"37081011602","Census Tract 116.02, Guilford County, North Carolina",42031,0.243544788014026,0.263157894736842,0.689199689199689,0,0.75422378068218,0.392303580972742,0.245837414299706,0.428389560789306,0.266390833863781,0.00350095480585614,0.0840229153405474,0,0.04140625,7.35915492957746
