"GEOID","CountyName","Xstar","X_full","Xstar_time","Xstar_q20","X_time","O_POP","Y_BPHIGH","Y_CHD","Y_DIABETES","Y_OBESITY","POP_DENS","RUCA","METRO","INCOME","PERC_SNAP","PERC_CAR","PERC_INSURED","X_partial"
37081016204,"F",2.1312367154517,3.2859632,0,10.1695986518944,11.0059999999939,2985,774,120,206,854,455.6,"Metropolitan",TRUE,102014,0.00475285171102662,0.88715953307393,0.963576158940397,NA
37081016205,"F",1.07205126190511,3.0622592,0.00100000001839362,9.80770631208092,10.3789999999863,3903,992,157,274,1171,1839.1,"Metropolitan",TRUE,74764,0.0437086092715232,0.957178841309824,0.853546910755149,NA
37081016303,"F",1.32143750168166,2.1693074,0,11.1953795124761,10.9239999999991,3316,1135,239,319,1012,1550.3,"Metropolitan",TRUE,68750,0.0142755174875089,0.851558073654391,0.962514417531719,NA
37081016304,"F",2.15325954857799,3.1138354,0.00100000001839362,10.5630149722112,10.8899999999849,3758,1056,177,275,1094,1617.8,"Metropolitan",TRUE,100682,0.00506512301013025,0.858152448258455,0.912493268712978,NA
37081016305,"F",0.745963608956778,0.9035156,0,10.0088709709738,11.0540000000037,3538,1076,195,291,1037,2174.9,"Metropolitan",TRUE,90391,0.0339233038348083,0.860046457607433,0.95005980861244,NA
37081016306,"F",0.957385451132384,1.516216,0,9.53715716309503,11.1270000000077,4500,1242,189,342,1436,1910,"Metropolitan",TRUE,57007,0.0912327547841567,0.850200803212851,0.828446040295232,NA
37081016405,"F",0.481560198330901,0.7866924,0,8.59466359301313,11.0359999999928,1691,520,77,151,645,541.2,"Metropolitan",TRUE,53287,0.0924092409240924,0.744761904761905,0.851457399103139,NA
37081016406,"F",1.21991903957205,1.8753852,0,8.84474929052133,10.8940000000002,3300,858,132,232,1063,1115.8,"Metropolitan",TRUE,70298,0.0476457399103139,0.878645343367827,0.910127991096272,NA
37081016407,"F",1.05023786492515,1.7846608,0,9.28044226311155,11.1309999999939,4577,1218,184,339,1387,1810.6,"Metropolitan",TRUE,90333,0.00950782997762863,0.865126676602086,0.873927257866776,NA
37081016408,"F",1.26537057018933,1.9555458,0,9.06978174160152,11.0020000000077,1956,691,145,190,570,1630.4,"Metropolitan",TRUE,111406,0.0316205533596838,0.875,0.983701366982124,NA
37081016409,"F",0.536040468417254,0.6561984,0,9.97877261687928,11.1919999999809,2513,790,149,219,775,919.3,"Metropolitan",TRUE,86505,0.0549558390578999,0.886001676445935,0.914085545722714,NA
37081016410,"F",0.862700912897599,1.6982862,0,10.6426209517131,10.9079999999958,5520,1739,293,525,1966,1668.8,"Metropolitan",TRUE,46750,0.120689655172414,0.812425801345469,0.88380677258867,NA
37081016502,"F",1.09314326733361,1.5858128,0.00099999998928979,8.42140035373743,10.8849999999802,5598,1870,364,538,1747,643.9,"Metropolitan",TRUE,103611,0.0360869565217391,0.822274091363788,0.911148648648649,NA
37081016503,"F",0.355667566864168,0.6040008,0,8.35970465018907,10.9869999999937,3729,895,135,232,1175,1806.9,"Metropolitan",TRUE,57786,0.0698104484512252,0.906932931424265,0.878850574712644,NA
37081016505,"F",0.996413269849919,1.8847062,0.00099999998928979,8.66900438072917,11.2629999999772,5072,1243,183,335,1593,3918.9,"Metropolitan",TRUE,65313,0.0453345070422535,0.898211382113821,0.931146978021978,NA
37081016506,"F",0.478272489638793,1.5733848,0,8.36404647318922,11.073000000004,4900,1363,226,373,1534,2869.3,"Metropolitan",TRUE,70848,0.0588235294117647,0.836486486486486,0.896187809605858,NA
37081016600,"F",2.3223519748836,3.2319014,0,11.4150957229478,10.9169999999867,2500,950,228,315,888,173.4,"Metropolitan",TRUE,65766,0.0792079207920792,0.742671009771987,0.971560338201384,NA
37081016701,"F",1.43534751488715,2.0636694,0,9.93891112431215,11.1719999999914,5126,1641,252,467,1851,456.5,"Metropolitan",TRUE,46855,0.108872901678657,0.84192439862543,0.860121168923735,NA
37081016702,"F",4.47790274350892,6.0605142,0,10.9916665345451,10.8500000000058,3522,1223,268,370,1205,230.1,"Metropolitan",TRUE,58781,0.0826115922718188,0.834636199639206,0.877161055505005,NA
37081016800,"F",1.32005830896434,2.0176858,0,11.8886913327218,11.4090000000142,6584,2325,435,738,2450,503.9,"Metropolitan",TRUE,56641,0.0943767204089658,0.858992805755396,0.84143670608848,NA
37081016900,"F",3.27788173200475,5.3775956,0,13.9457696995203,11.5319999999774,4698,1612,343,466,1509,176.8,"Metropolitan",TRUE,61167,0.0860965677719604,0.864548494983278,0.865365111561866,NA
37081017000,"F",4.59520286312723,5.8772012,0,16.1491180889542,11.6299999999756,4516,1581,344,475,1536,94.6,"Metropolitan",TRUE,58538,0.0528262017960909,0.870967741935484,0.924692737430168,NA
37081017100,"F",2.12979284231756,2.6738842,0,13.7317281736824,11.4670000000042,7273,2430,466,677,2306,473.5,"Metropolitan",TRUE,76747,0.0234265734265734,0.846547314578005,0.947330237957052,NA
37081017200,"F",2.57271078837001,4.4032404,0,14.2449635995172,11.4180000000051,6919,2242,416,644,2332,172.4,"Metropolitan",TRUE,70962,0.0441018286124059,0.823496346261945,0.909077933200114,NA
37123960100,"G",1.44164068550997,1.5740062,0,40.3991672424477,22.5450000000128,6431,2290,502,766,2193,112.6,"Micropolitan",FALSE,45673,0.228946254760897,0.821621621621622,0.780534966161779,1.5740062
37123960200,"G",1.51760092807451,1.9176404,0,37.5046144910022,15.9400000000023,7370,2514,472,767,2462,77.2,"Small town",FALSE,55920,0.205523672883788,0.85624586913417,0.858255918489661,NA
37123960300,"G",7.34352706382759,15.7624324,0,31.8759032573619,25.3090000000084,3914,1480,314,447,1210,34.9,"Small town",FALSE,54271,0.097757331799885,0.830882352941177,0.863125638406537,15.7624324
37123960401,"G",0.450169242910346,0.534404,0.00099999998928979,40.4521605020753,17.7690000000002,2134,986,188,359,852,69.9,"Rural",FALSE,34309,0.167028199566161,0.799431009957326,0.894262683736368,NA
37123960402,"G",3.0407672918934,4.4001334,0.00099999998928979,37.8066842806549,20.1359999999986,2306,955,203,326,796,33.1,"Rural",FALSE,38229,0.146204311152765,0.880681818181818,0.819941102229701,4.4001334
37123960500,"G",2.35768218508221,2.7795222,0,47.61568984502,15.622000000003,5643,2269,486,864,2252,44.5,"Small town",FALSE,37359,0.307782328847279,0.840413318025258,0.693907333090113,2.7795222
37151030100,"H",0.331573141289246,0.8034702,0,24.6704763216895,12.7029999999795,4597,1632,350,580,1747,1217.9,"Micropolitan",FALSE,31834,0.252968508002065,0.873142857142857,0.805309734513274,NA
37151030201,"H",0.522566419136634,0.522566419136634,0,24.470646629353,11.6009999999951,3078,1093,231,345,1032,1968.9,"Micropolitan",FALSE,36698,0.134307585247042,0.773251345119139,0.864316905801622,NA
37151030202,"H",1.74186704567385,3.0722016,0,26.4828300900284,11.3080000000191,5078,1834,417,605,1737,708.8,"Micropolitan",FALSE,46688,0.126656067832538,0.876665022200296,0.766311713455954,NA
37151030301,"H",0.579675046663626,0.5859802,0,21.5636040205378,11.4159999999974,6501,2100,423,735,2438,1319.1,"Micropolitan",FALSE,38433,0.21685303514377,0.838541666666667,0.7576597382602,NA
37151030302,"H",0.8183804331307,1.1297052,0,23.6362187204733,11.2850000000035,3041,1342,311,527,1256,722.6,"Micropolitan",FALSE,35216,0.322,0.762419006479482,0.724911452184179,NA
37151030400,"H",0.461739784217522,0.6015152,0,21.655867644177,11.1820000000007,4193,1489,344,546,1619,936.4,"Micropolitan",FALSE,31594,0.22803738317757,0.809644670050761,0.765318779459191,NA
37151030502,"H",1.52762071158491,1.6672162,0,22.5488979282203,11.5610000000161,4019,1467,314,459,1339,307.7,"Micropolitan",FALSE,68558,0.133212778782399,0.902840909090909,0.833739045764362,NA
37151030503,"H",5.37322212373084,7.702253,0,19.1251928232286,11.2179999999935,5855,1898,369,574,2003,140.3,"Micropolitan",FALSE,60977,0.0529580152671756,0.898388540734109,0.857361084590414,NA
37151030504,"H",2.53642737162449,2.9510286,0.00100000001839362,19.1050265355932,12.1670000000158,5893,1939,384,590,2039,109.7,"Metropolitan",TRUE,60547,0.169300225733634,0.785190126751167,0.863848202396804,NA
37151030600,"H",2.13248757008809,2.3979826,0.00099999998928979,24.5984889851962,12.2450000000244,6387,2306,499,748,2274,196.8,"Micropolitan",FALSE,52829,0.0857142857142857,0.833718244803695,0.864409161163412,2.3979826
37151030700,"H",9.15739275080499,11.107525,0,29.6583050241551,13.0639999999999,6011,2008,409,620,2068,42.8,"Micropolitan",FALSE,52525,0.0628598848368522,0.899453551912568,0.879128248113998,NA
37151030801,"H",3.19075342699892,4.7642738,0,26.3241237193706,11.4379999999946,7148,2395,487,751,2538,197.1,"Micropolitan",FALSE,52515,0.101581027667984,0.891311118031766,0.773286219081272,NA
37151030802,"H",8.13697855538314,11.06092,0.00099999998928979,32.2652270201644,12.2179999999935,6290,2158,447,667,2177,81.1,"Micropolitan",FALSE,57679,0.118807893677004,0.8675,0.87202786612146,11.06092
37151030900,"H",8.65368052171093,9.9038732,0,32.6877378440984,12.2119999999995,3686,1409,317,476,1353,43.7,"Micropolitan",FALSE,48065,0.169925826028321,0.83695652173913,0.816391050583658,NA
37151031000,"H",2.20588350194386,2.9075306,0,24.8643635090428,11.7629999999772,7151,2732,601,937,2646,125.3,"Micropolitan",FALSE,43195,0.165862708719852,0.806731813246471,0.794130279169649,NA
37151031100,"H",3.57279370235812,6.4880374,0,21.8661185946817,11.9429999999993,5823,2196,507,763,2213,156.5,"Micropolitan",FALSE,43203,0.168369613505109,0.873750462791559,0.735476683113162,NA
37151031200,"H",0.481411330186072,0.6015152,0,20.401900543298,11.0080000000016,5336,2130,465,753,2050,152.9,"Metropolitan",TRUE,49021,0.123439000960615,0.865012406947891,0.904840711625983,NA
37151031303,"H",3.76836523963932,4.9513152,0,15.2171157795937,11.4219999999914,4226,1471,305,453,1446,455.9,"Metropolitan",TRUE,53469,0.114526823387583,0.851809304997128,0.799199623352166,NA
37151031304,"H",3.81715782345145,4.3087876,0,13.3342622594569,11.6739999999991,4701,1693,367,555,1688,194.1,"Metropolitan",TRUE,52404,0.186192468619247,0.879003558718861,0.889579448933085,NA
37151031305,"H",1.37957241574943,1.5143518,0,13.830692148349,11.5219999999972,4090,1465,311,487,1514,267.9,"Metropolitan",TRUE,55104,0.213254593175853,0.868181818181818,0.863782051282051,NA
37151031306,"H",3.99375281078187,5.6659252,0,16.3511528971643,11.3519999999844,6845,2184,418,644,2307,164.3,"Metropolitan",TRUE,72813,0.0915605095541401,0.86265389876881,0.818467995802728,NA
37151031400,"H",0.707739750546355,0.9613058,0,18.153238018302,11.2269999999844,8452,2671,525,837,2942,610.9,"Micropolitan",FALSE,45703,0.211449676823638,0.84909036683567,0.893558429118774,NA
37151031501,"H",1.65819224863132,3.9123344,0,16.0682235742796,11.31700000001,6079,2049,408,627,2098,398,"Metropolitan",TRUE,56938,0.104274307186473,0.930078125,0.852595155709343,NA
37151031503,"H",1.16272594548049,1.385722,0,13.142740857058,11.1050000000105,3011,1042,223,332,1021,2173.2,"Metropolitan",TRUE,49583,0.17043847241867,0.912218268090154,0.824031716986886,1.385722
37151031504,"H",0.0622281063566794,0.981812,0,12.9914356017302,11.4470000000147,5234,1728,341,519,1712,1168.9,"Metropolitan",TRUE,68488,0.038961038961039,0.830447039871124,0.910968518147183,0.981812
37151031505,"H",2.25000964704538,3.32449,0.00099999998928979,14.7943628481968,11.0620000000054,3618,1263,261,380,1187,306.2,"Metropolitan",TRUE,59572,0.0874811463046757,0.888401253918495,0.910724808485563,NA
37151031601,"H",1.98888743826766,3.2921772,0.00100000001839362,14.8490668235655,11.0299999999988,3905,1473,329,508,1461,413.7,"Metropolitan",TRUE,49462,0.152769324406573,0.91219512195122,0.818999308277611,NA
37151031602,"H",0.814242747819143,1.18066,0,13.7160304047423,11.1529999999912,1504,577,131,205,560,1514.8,"Metropolitan",TRUE,43750,0.136194029850746,0.965073529411765,0.777178103315343,NA
37157040101,"I",5.52040457781503,7.5357178,0,29.3192305031561,12.9409999999916,4097,1586,328,521,1475,82.4,"Micropolitan",FALSE,41755,0.246264196054991,0.880597014925373,0.858606045465901,NA
37157040102,"I",5.66539465952854,6.425276,0,28.2082393535794,11.6080000000075,2823,1014,187,314,983,73.7,"Micropolitan",FALSE,46172,0.144749290444655,0.685572139303483,0.876337693222354,NA
37157040200,"I",2.49424348921009,2.9870698,0.00100000001839362,32.5116519256206,12.1380000000063,3949,1545,328,530,1485,252.5,"Micropolitan",FALSE,32821,0.272309711286089,0.786899563318777,0.82185332011893,NA
37157040300,"I",0.411891382327435,0.481585,0,31.7063954520273,11.6600000000035,3712,1504,327,476,1229,642.3,"Micropolitan",FALSE,47829,0.153067678684377,0.849829351535836,0.877622377622378,NA
37157040400,"I",0.26557395134039,0.2908152,0.00099999999974898,32.8340464068215,9.82499999999982,6361,2596,554,923,2513,768.1,"Micropolitan",FALSE,24958,0.284825870646766,0.908632004038364,0.821000820344545,0.2908152
37157040501,"I",1.34260847433763,1.8834634,0.00100000001839362,31.8542148644611,11.8530000000028,3659,1581,344,582,1457,383.1,"Micropolitan",FALSE,38250,0.222292993630573,0.868595041322314,0.79491833030853,NA
37157040502,"I",1.76168406395665,1.9816446,0.00100000001839362,30.5914332220474,11.5910000000149,2876,1151,233,380,1036,784,"Micropolitan",FALSE,47829,0.139553429027113,0.893123446561723,0.883688438700664,NA
37157040601,"I",5.91161613600747,7.5394462,0,30.2343630306207,12.4180000000051,3872,1452,291,469,1375,95.8,"Micropolitan",FALSE,56000,0.14167198468411,0.870559903672486,0.892829803521306,NA
37157040602,"I",3.94764430396047,4.4231252,0,26.8632277643685,11.7840000000142,4784,1718,335,555,1670,138.9,"Micropolitan",FALSE,62153,0.11944295661489,0.829237288135593,0.830416180474523,4.4231252
37157040700,"I",1.01482155201021,2.5949664,0.00100000001839362,25.5706693480768,13.2269999999844,4524,1738,371,561,1584,108.4,"Metropolitan",TRUE,46915,0.136642498605689,0.754345307068366,0.893744250229991,NA
37157040800,"I",1.00688543473702,1.1439974,0,23.1942577399803,11.4429999999993,1666,705,135,244,635,590.8,"Small town",FALSE,43164,0.252903225806452,0.698250728862974,0.895139268159476,1.1439974
37157040900,"I",0.504415233942011,0.6406634,0,24.4629387535522,11.9490000000224,2587,1046,241,360,950,527.3,"Small town",FALSE,41792,0.310375670840787,0.889838556505223,0.911658218682114,NA
37157041001,"I",4.3792947163945,4.989842,0,18.799140694984,11.6440000000002,6103,2039,403,623,2094,147.9,"Metropolitan",TRUE,44727,0.111504424778761,0.874093043107128,0.914260089686099,NA
37157041002,"I",7.39616707828019,9.4303664,0.00100000001839362,18.7820128176721,11.3269999999902,5894,2152,437,684,2052,97.9,"Metropolitan",TRUE,62963,0.0620558976788252,0.874365977370269,0.909314155411331,NA
37157041100,"I",3.95977861594898,5.6261556,0.00099999998928979,27.4049264563144,11.8150000000023,6657,2497,486,786,2304,131.2,"Micropolitan",FALSE,48846,0.0952561669829222,0.900602409638554,0.909235163440178,NA
37157041200,"I",0.630384056081611,0.8556678,0,23.4530306462921,12.2359999999753,5282,2377,423,893,2277,793,"Micropolitan",FALSE,54676,0.28212162780064,0.734656206737425,0.888033718160161,NA
37157041300,"I",2.76186484698139,5.0059984,0.00099999998928979,21.6123152533395,12.5800000000163,6737,2817,566,1051,2749,112.7,"Metropolitan",TRUE,48636,0.178650852483321,0.795335085413929,0.795549581839904,NA
37157041400,"I",0.124784126552895,0.2044406,0,22.0092809848964,11.429999999993,2991,1272,255,467,1218,412.5,"Micropolitan",FALSE,36639,0.218061674008811,0.883128295254833,0.870695053224796,NA
37157041500,"I",0.756183180462023,1.0650796,0,21.4236919364516,12.1430000000109,6942,2805,591,917,2416,696.3,"Micropolitan",FALSE,68835,0.16437459070072,0.867782712675094,0.911567877629063,NA
37157041601,"I",3.13169053072334,4.3765202,0,22.6020736529075,11.5329999999958,3513,1230,243,380,1188,117.1,"Metropolitan",TRUE,65917,0.0976594027441485,0.875318066157761,0.937664041994751,NA
37157041602,"I",4.45955520876986,7.1249724,0,17.5446280678543,13.0479999999998,4614,1592,310,490,1569,103.9,"Metropolitan",TRUE,54509,0.117551462621885,0.824786324786325,0.844180225281602,7.1249724
37169070100,"J",5.52042106048542,7.0907954,0,25.0638324362622,13.359999999986,6720,2299,478,713,2460,61.8,"Metropolitan",TRUE,44923,0.207609594706369,0.831325301204819,0.85176663927691,7.0907954
37169070200,"J",8.51422646981581,9.0245922,0,25.9406629268471,14.3649999999907,3660,1285,279,399,1318,48.9,"Metropolitan",TRUE,48242,0.122222222222222,0.934467548834279,0.873959230548378,NA
37169070300,"J",7.69216368277634,8.270834,0,27.8433759078929,12.9830000000075,4732,1770,384,573,1784,51.7,"Metropolitan",TRUE,44643,0.087719298245614,0.807829181494662,0.82573050241749,8.270834
37169070400,"J",3.46256674601429,6.6359306,0,21.5153453640287,12.060999999987,5337,1890,411,609,2029,130.7,"Metropolitan",TRUE,46488,0.192380056444026,0.854336367992333,0.871945444212919,6.6359306
37169070501,"J",1.00111080510242,1.3310388,0,17.6925696084846,12.2889999999898,6884,2541,586,813,2479,574.3,"Metropolitan",TRUE,54109,0.127722406792174,0.914041229093738,0.840158924205379,NA
37169070503,"J",0.863443765414672,1.252121,0,18.6610639992271,11.8910000000033,5850,1855,363,539,1978,546.6,"Metropolitan",TRUE,74962,0.128746306458421,0.85951370127364,0.927719298245614,NA
37169070504,"J",1.10546939133579,1.360866,0.00099999998928979,18.5840077753828,11.4790000000212,3394,1100,225,340,1246,220.8,"Metropolitan",TRUE,48917,0.07856093979442,0.824223602484472,0.86376404494382,NA
37169070600,"J",4.19922209907506,6.266819,0,19.1429334254427,11.4009999999835,5143,1759,366,535,1842,98,"Metropolitan",TRUE,52583,0.0790229885057471,0.898976412995105,0.866367538041358,NA
37169070700,"J",0.219557487852724,0.2821156,0,19.2600191061338,14.491,5681,2307,506,796,2244,134.4,"Metropolitan",TRUE,48458,0.176276771004942,0.857932794555508,0.858800773694391,0.2821156
37171930101,"K",5.91455849625526,7.0970094,0,31.9597173497792,10.2390000000014,2093,748,160,243,691,98.8,"Metropolitan",TRUE,42647,0.197294250281849,0.795194508009153,0.822859744990893,NA
37171930102,"K",4.62025549119807,6.4171978,0,28.6470009694371,10.1520000000019,4783,1703,369,551,1584,129.2,"Micropolitan",FALSE,44889,0.150267379679144,0.838744012772751,0.846038863976084,NA
37171930201,"K",2.6716450406263,3.482947,0,34.306068876517,11.2760000000126,3543,1315,287,443,1209,242.7,"Micropolitan",FALSE,32670,0.188953488372093,0.902310231023102,0.846711259754738,NA
37171930202,"K",0.722088548959865,0.9184292,0.00100000001839362,32.3776785224906,11.4009999999835,3332,1337,330,467,1143,285.2,"Micropolitan",FALSE,44810,0.174012158054711,0.829007633587786,0.900679869937925,NA
37171930301,"K",1.58106874266657,2.811835,0,36.4801883497597,11.9649999999965,2042,805,170,256,621,334.9,"Micropolitan",FALSE,63690,0.0782800441014333,0.909090909090909,0.92330383480826,NA
37171930302,"K",0.594266951382258,0.7842068,0,35.3417879553617,11.7979999999807,3630,1380,316,454,1158,1559.1,"Micropolitan",FALSE,58438,0.205454545454545,0.849417637271215,0.830790568654646,NA
37171930400,"K",0.284751407237279,0.4859348,0,34.1210304297263,11.7919999999867,2576,1111,281,418,933,1827.1,"Micropolitan",FALSE,30357,0.33703071672355,0.798146240988671,0.859450171821306,0.4859348
37171930501,"K",1.57046814981203,2.0325994,0,37.4946784556455,12.0439999999944,2891,978,209,295,862,421.5,"Micropolitan",FALSE,54539,0.154605263157895,0.922887612797375,0.795507877975193,NA
37171930502,"K",0.234429469605889,0.5257044,0,35.659861905465,11.5709999999963,3338,1409,341,508,1162,580.8,"Micropolitan",FALSE,43899,0.200980392156863,0.894980694980695,0.863828404289893,NA
37171930600,"K",1.15832155869777,1.6168828,0.00099999998928979,33.4532790655255,11.8299999999872,3496,1238,263,389,1091,221.1,"Micropolitan",FALSE,53750,0.162126245847176,0.807453416149068,0.831149039926852,NA
37171930700,"K",3.88919093474044,4.1111824,0.00100000001839362,36.9622474973254,12.4449999999779,4355,1529,327,488,1403,155.8,"Micropolitan",FALSE,45313,0.143384615384615,0.851239669421488,0.839393209727908,4.1111824
37171930801,"K",8.94892646091866,10.890035,0,40.5444488280263,12.3730000000214,5201,1883,417,625,1748,56.7,"Micropolitan",FALSE,35185,0.187231759656652,0.888364779874214,0.786371603856266,NA
37171930802,"K",5.66436904119853,7.152314,0,35.6687187997999,11.7080000000133,3176,1204,277,401,1052,58.6,"Small town",FALSE,44688,0.190204081632653,0.859177215189873,0.815210355987055,NA
37171930901,"K",0.215476130569575,0.3107,0,32.0350693457931,10.7960000000021,4467,1769,425,590,1430,520.5,"Small town",FALSE,47981,0.184597961494904,0.795311606632361,0.796959064327485,0.3107
37171930902,"K",1.77663432541598,2.7180036,0,31.7181936093909,14.9100000000003,1605,562,116,169,466,95.9,"Small town",FALSE,70000,0.0884955752212389,0.856465005931198,0.924479166666667,NA
37171931001,"K",2.69298426361608,3.989388,0,31.3765585937721,10.7909999999974,2540,846,176,272,839,124.4,"Micropolitan",FALSE,41827,0.167860798362334,0.909469302809573,0.884630899556273,3.989388
37171931002,"K",0.287747216701712,0.3983174,0,31.9201685486074,11.3289999999979,5216,1743,371,574,1690,156.8,"Rural",FALSE,56250,0.213458356315499,0.870720490546755,0.774577739281074,NA
37171931003,"K",5.52411367289716,6.7191982,0,29.2669060057222,11.1070000000182,3234,1171,259,421,1162,101.5,"Metropolitan",TRUE,34125,0.160403299725023,0.839107005388761,0.735758224124097,NA
37171931101,"K",4.69080716567674,6.5141362,0.00100000001839362,29.0089734983554,11.4070000000065,2870,1034,230,345,962,123.3,"Metropolitan",TRUE,36577,0.143497757847534,0.865445859872611,0.799862684517679,NA
37171931102,"K",7.44344469156449,10.0244248,0,25.8810671324976,10.9829999999783,3728,1290,273,399,1193,69.3,"Metropolitan",TRUE,48286,0.141042780748663,0.819913952059004,0.878076379066478,NA
37171931103,"K",5.3192325713534,6.6949636,0,20.4133775164334,11.1020000000135,1846,674,146,220,608,72.8,"Metropolitan",TRUE,66905,0.149470899470899,0.725643896976484,0.810752688172043,NA
37171931200,"K",0.238406325613747,0.8364044,0.00100000001839362,24.023001839594,11.2250000000058,3711,1310,275,405,1136,167.4,"Metropolitan",TRUE,52083,0.1251629726206,0.836722119531731,0.867635807192043,NA
37197050101,"L",7.71206890408387,9.4726216,0.00099999998928979,17.3580354238666,11.1689999999944,5600,1955,409,616,1882,99.5,"Metropolitan",TRUE,43955,0.195925444299957,0.832535885167464,0.878095907254523,9.4726216
37197050102,"L",5.74440911887363,6.6328236,0,21.1465515737132,10.9560000000056,4066,1444,310,460,1371,89.1,"Metropolitan",TRUE,64688,0.0790419161676647,0.663488502523836,0.894312911886746,NA
37197050200,"L",1.13511075713019,1.4733394,0,25.6893757334351,11.247000000003,4528,1676,367,548,1535,103.2,"Metropolitan",TRUE,51667,0.116819902650081,0.849972421400993,0.88267518831317,NA
37197050300,"L",1.22897403015134,1.5062736,0,29.5483315518304,10.7799999999988,5964,2338,537,806,2130,159.5,"Small town",FALSE,42900,0.159375,0.833124215809285,0.828173374613003,1.5062736
37197050400,"L",6.65922871255441,9.0674688,0,26.8484353751826,12.2920000000158,6729,2403,532,801,2329,96.3,"Metropolitan",TRUE,41335,0.146118721461187,0.852904304220644,0.822780136606978,9.0674688
37197050501,"L",0.383457063184284,0.4666714,0,23.2340348522107,10.9139999999898,7130,2517,542,799,2318,192.6,"Metropolitan",TRUE,46250,0.119343065693431,0.837577426015141,0.793729133401074,0.4666714
37197050502,"L",4.48957434672809,6.4203048,0,19.1222864072633,10.9520000000002,4389,1559,334,492,1431,97.9,"Metropolitan",TRUE,51683,0.13958560523446,0.877701934015927,0.903313758389262,NA
