"sim","N","beta1","muU","sigmaU","q","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11422-213",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689273175195614,0.00822439845028171,0.000670207395949934,0.00920756390216583,0.000789165293200889,0.00919217720016617,0.00070937232850289,0.00926459121515203,0.000787570967934724,0.00921692093520664,0.000740312613825078
"11422-214",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688383611433694,0.00921206500550863,0.000847193367863625,0.00987817696980151,0.000685516289047124,0.00985176725602613,0.00081142082279242,0.0099431017590663,0.000689919969538823,0.00989618336214857,0.000695399379618636
"11422-215",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690372351244104,0.00943257002275719,0.000646717218685047,0.00965275852178186,0.000669584602024187,0.0096664154609099,0.000732218050266219,0.00956559664444271,0.00075274948432962,0.00957494424759188,0.00072196464263458
"11422-216",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689331765902379,0.00979817707203826,0.000770259547523548,0.010608572821277,0.000721265924211432,0.0105895298166382,0.000662107234113455,0.0106742951865763,0.000773600881003981,0.0106423459878412,0.000651878545303253
"11422-217",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689449489235602,0.00851546405085827,0.000764521445453244,0.0086680312463145,0.000671451629070977,0.00862510670292501,0.000560865957429946,0.00846666968286569,0.000614693586831007,0.00846418449552363,0.000662814388910845
"11422-218",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690704215807733,0.00858345193981187,0.000687718918688693,0.00851554904208689,0.000657994503079627,0.00844115716255099,0.000693557483669621,0.00843685636519569,0.000757508914093516,0.00848270164052724,0.000715222294704406
"11422-219",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690158723364568,0.00986209337472166,0.000832636799537859,0.010272328732447,0.000744711394469727,0.0102680176083966,0.000619789410713279,0.0102336353530983,0.000742509483437068,0.0102395766548574,0.000746657908316358
"11422-220",2200,0.00995033085316809,-0.7,0.8,0.1,0.0687868820035522,0.00944277934827851,0.00074872817536419,0.00928572631941004,0.000637421674448285,0.00926523506597277,0.000620274789234524,0.00935462672179926,0.000683864089646232,0.00944800890937522,0.000623101804351992
"11422-221",2200,0.00995033085316809,-0.7,0.8,0.1,0.068906143975263,0.00893464802562119,0.000741681699943448,0.00915740265733829,0.000670403416643351,0.00910508357594007,0.00077219786584785,0.00909657374171933,0.000725110790500926,0.00916357041801035,0.000737942464865245
"11422-222",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688096739363108,0.00910662831679894,0.000777187256268659,0.00966825102485571,0.000684505380390811,0.00966487901085689,0.000787902233793797,0.00984566860839367,0.00065733849679276,0.00984576345912743,0.000817121947952666
"11422-223",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690352233711663,0.010268108001691,0.000702081009515517,0.0111367797536241,0.00077533796587479,0.0110712301989635,0.000558354083331716,0.0110647743983762,0.000679342387752659,0.0111362757723977,0.000615228063285212
"11422-224",2200,0.00995033085316809,-0.7,0.8,0.1,0.0687800019739786,0.0104168857205585,0.000754210957986098,0.0110035625069745,0.000913516625644282,0.0109472675083669,0.000729685995574287,0.0111086236857606,0.000735888351130245,0.0110071924184927,0.000742347731087923
"11422-225",2200,0.00995033085316809,-0.7,0.8,0.1,0.068872151360013,0.00911862868035966,0.00077001661429714,0.00955763209670098,0.000832552770392107,0.00955535610697613,0.000832005477269056,0.00945406633214297,0.000748353502750726,0.0095149696981735,0.000752144099925705
"11422-226",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689659387016118,0.00916913781726348,0.000725983255799981,0.0097076256711855,0.000782214910482681,0.00969488086915661,0.000685768070671702,0.0097301744150049,0.000668758337934178,0.00973697251055224,0.000719193352814901
"11422-227",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688269811401752,0.00916061460787874,0.00075558282862832,0.009692858844363,0.000753144975980988,0.00967378462995361,0.000671834162867438,0.0097229564067063,0.000565554508735459,0.00975616208092138,0.000645868088591833
"11422-228",2200,0.00995033085316809,-0.7,0.8,0.1,0.068916095509001,0.0100749205630685,0.00081288630383473,0.0100614948685695,0.000799355363650466,0.0100607049536316,0.000619979235131768,0.0100027756434652,0.000715303033377837,0.00996285529776785,0.000808821103423085
"11422-229",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690980618034073,0.00990340242112265,0.000770276304381317,0.0102520213179688,0.000738870106761804,0.0101579039757613,0.000770108541732794,0.010227866449274,0.000682260634243237,0.0101601494423773,0.000895011960398332
"11422-230",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689667016794344,0.00967292343967272,0.00068655783953417,0.00995794930992064,0.000620174990547644,0.00996481441221011,0.000668101667137829,0.00996862933211386,0.000606131932953283,0.00992298879972285,0.000593864203771451
"11422-231",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689988779998653,0.00911222051049945,0.000651677485647756,0.00963487065033217,0.000693032069509667,0.0096040108861053,0.000727655552530108,0.00952781820750452,0.000754675538012575,0.00956725131843247,0.000638413896488239
"11422-232",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688592194182853,0.00914345447649198,0.000681521135615778,0.0096117397229278,0.000592175571120073,0.00962153016009965,0.000593850186023715,0.0096202913205107,0.000744802092043059,0.00965726990052841,0.000650203454610045
"11422-233",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690247020122337,0.00974020352781503,0.000865496149321109,0.00992768285450477,0.000743137973971175,0.00985284392750413,0.000854616377403803,0.00985767925124101,0.00074046740002475,0.00992323786208076,0.000703774601261562
"11422-234",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690251796164363,0.00950956754402554,0.00070155168415766,0.00999811934239452,0.000723052442327271,0.0099660447058082,0.000640915443960198,0.00999966060670754,0.000677789012937709,0.0100616790035213,0.00068146979108762
"11422-235",2200,0.00995033085316809,-0.7,0.8,0.1,0.0686596117078377,0.00913648331568766,0.000734034733857517,0.00914077518441096,0.000700132072056705,0.00912550988884943,0.000672522397390558,0.00923788359211882,0.000798695362127484,0.00919659057880548,0.000756231598524356
"11422-236",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689275388496591,0.0094273294512135,0.000825188173125177,0.00968053196468325,0.000754972420978154,0.00964765469274686,0.000734072609619515,0.0097340027810704,0.000721080954570908,0.00974902864526945,0.000762683178070578
"11422-237",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690670416640659,0.00901393575585135,0.000862536700815382,0.00960656478572447,0.000792758646812424,0.0096216134501187,0.000723263473347844,0.00973092817450512,0.000604071556066382,0.00973256303372927,0.000839477836938387
"11422-238",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689184524621165,0.0088230395141515,0.000736080069811336,0.00988084610021074,0.000768437939128234,0.00983560028572317,0.000650734387406117,0.00993266682843769,0.000688214642415076,0.00988567617891892,0.000728257824230777
"11422-239",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689921288681505,0.00866722098971146,0.000678282008624975,0.00905734135460034,0.000795309173345932,0.00899832965283707,0.000640427732425405,0.00929175735444019,0.000720434219818829,0.00925050519774046,0.000661853700337567
"11422-240",2200,0.00995033085316809,-0.7,0.8,0.1,0.068893102408303,0.00988986103865131,0.00068841683461242,0.0100591012229411,0.000685483575009791,0.01001831981294,0.00057896911987931,0.0100626505916015,0.000637281887822904,0.0100310890923704,0.000626930143757208
"11422-241",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689776048605369,0.010010396165339,0.00069578415654109,0.0105586719001633,0.000682550459176017,0.0105174214224134,0.000749909529602391,0.0105701374190694,0.000831053799361752,0.0105963541810582,0.000718753453494014
"11422-242",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688919020607908,0.00957512325901487,0.000731294737827647,0.0104505804169444,0.00073591077171181,0.0104256827035471,0.000749103512379087,0.0104982060985059,0.000759553412409347,0.0104935984381617,0.00075952523226868
"11422-243",2200,0.00995033085316809,-0.7,0.8,0.1,0.068876445748918,0.00948900199639343,0.000771333422859283,0.00971954162696936,0.00074701877353669,0.0096929665225482,0.000763174103780884,0.0099957164237139,0.000809249890169938,0.0101215633237889,0.000750826540565257
"11422-244",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689038407262725,0.00912598655170192,0.000769694967724612,0.0094998872642082,0.000795767690887146,0.00945664622119364,0.000723116818496211,0.00949496277417753,0.000843492299127532,0.00956066776354074,0.000698210082528926
"11422-245",2200,0.00995033085316809,-0.7,0.8,0.1,0.0691268251418006,0.00918819602946255,0.000670286678021784,0.00894008697232463,0.000645888553361659,0.00897343513441716,0.000682377132497879,0.00878678448926505,0.000677830017643778,0.00880641159935535,0.000626328280452024
"11422-246",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689508528969616,0.00903824619226458,0.000723457986356102,0.00912551638167566,0.000641757407914193,0.00910971915881897,0.00076504235906015,0.00913038597392369,0.000686320731203161,0.00915449288180694,0.000801870573072651
"11422-247",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689217969397781,0.00955333434200697,0.0007679085552258,0.00993224724382558,0.000715267084753379,0.00984229917138109,0.000735574313907634,0.0099116029651347,0.000698735440366448,0.00990308719139973,0.00061628771731406
"11422-248",2200,0.00995033085316809,-0.7,0.8,0.1,0.0687123454609084,0.00967965291936516,0.000725057794943483,0.00988533079682876,0.000713820830309412,0.00985882943690758,0.00079868822708023,0.00987882695168802,0.0007006155362502,0.00988129150684288,0.000678580607421557
"11422-249",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688094441300693,0.00983605058854261,0.000759196565938557,0.00976807148538547,0.000754377330095335,0.00986769939777348,0.000812531881406977,0.00991112417743569,0.000757089734993459,0.0098944260678566,0.000670188450707335
"11422-250",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689857038625117,0.00926880639355034,0.000640149217990528,0.00999441835511016,0.000580391379336639,0.0100365060333283,0.000823396245801353,0.0100548100423428,0.000672859082090609,0.0100260619811096,0.000554963474808753
"11422-251",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688004545615306,0.0100185336622211,0.000838493750423224,0.010940631039263,0.000756101388966385,0.0109010420079678,0.000719711976632732,0.01099279635127,0.000599650004081152,0.0109662120649942,0.000759187545658967
"11422-252",2200,0.00995033085316809,-0.7,0.8,0.1,0.0687531284901999,0.00929749997995663,0.000555237749785252,0.00964062272351788,0.000819504643643305,0.00961994485912077,0.000690485047703103,0.00978931956249263,0.000621143423893543,0.00978749368910441,0.000680720236952652
"11422-253",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690146569390303,0.00966933392844179,0.000772762106855836,0.0100343351348638,0.00078208136822182,0.0100561883497599,0.000683864911447444,0.0100658498371698,0.00091051654864789,0.0101155904450408,0.000730206859004788
"11422-254",2200,0.00995033085316809,-0.7,0.8,0.1,0.0686715992494256,0.0087364250721898,0.00071466841749948,0.00921422491018092,0.0007527047168436,0.00920377414140158,0.0007738611833405,0.00932705536723719,0.000735268019890682,0.00931259358466963,0.000823213145306272
"11422-255",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689492075292357,0.00910474404106948,0.000760948911512348,0.00923615849287626,0.000674461211369517,0.00927601210253412,0.000697085591765745,0.00924103611741808,0.000796461006155742,0.00921215506903916,0.000628258211197012
"11422-256",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690014509931691,0.00959351621444899,0.000707026694121445,0.0101415503017047,0.000744490665966244,0.0100898697094724,0.000722569783226136,0.0101575703667685,0.000600816505547711,0.0101749878978228,0.000750072011459336
"11422-257",2200,0.00995033085316809,-0.7,0.8,0.1,0.068954668034963,0.00909411993742888,0.000697542004148755,0.010073220832227,0.000649903671286999,0.010059575784532,0.000764050337772548,0.0103002411654309,0.00073434182286071,0.0102762631256575,0.000688043901034206
"11422-258",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690131029035463,0.00907285148156624,0.000644807051960856,0.00949963737989564,0.000782586931026196,0.0095449783605104,0.00077668475720605,0.00952871467688085,0.000813872292145742,0.00951845638270686,0.000628467454975462
"11422-259",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689205783029824,0.0092707968118788,0.000588829166833954,0.00966026230673595,0.000690743804139572,0.00957981661820542,0.000712020978623355,0.00965915152267372,0.000665299998854027,0.00962228582056051,0.000735573704895352
"11422-260",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689428148923188,0.00877422525558292,0.000743302590234694,0.00970292246191467,0.000849868970871199,0.00968697860702993,0.000704678253615658,0.00976445833053638,0.00071995220899797,0.00973774326140007,0.000795944882626434
"11422-261",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689103327592567,0.0100281962061622,0.00074045288492794,0.0106333601331256,0.000666385042072189,0.0105657976387327,0.000648882368661833,0.0104949550141826,0.000675799868483574,0.0104327176134226,0.000669490794935317
"11422-262",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689060380181185,0.00900707968298883,0.000711168377471658,0.00962496968758053,0.000714426886219288,0.00958804596810672,0.000744584788530373,0.00963678357041686,0.000698434151324307,0.00962081015417071,0.000712216376378966
"11422-263",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690031914087668,0.00942319831973675,0.00076512333246767,0.0104201441275427,0.000684341709914516,0.010399956551031,0.000808716387763851,0.0103825577199247,0.000667788916167503,0.0104418761418232,0.000748933054026996
"11422-264",2200,0.00995033085316809,-0.7,0.8,0.1,0.0687543194312895,0.00936353110503322,0.000725592654253107,0.0103602669165381,0.000751869131497274,0.0103854556411101,0.00070747220929436,0.0103759157727112,0.000757162268724895,0.010308176900097,0.000706031479842563
"11422-265",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690259461913288,0.00937960347501837,0.000632994926016636,0.00975428904515611,0.000629984909995685,0.00970027717097722,0.000603528327478642,0.00974666960448514,0.000605050899861778,0.00972708571823995,0.000793587784590806
"11422-266",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689622347384005,0.0113385200800581,0.000686382510794875,0.0113841560458821,0.000739170770348257,0.0113552459261217,0.00061922851885961,0.0114735207890803,0.000634942940647646,0.0114634396498765,0.000675887965074451
"11422-267",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688806626281395,0.00937672342713444,0.00073948165095543,0.0101098916418623,0.000700930427121176,0.010097817862035,0.000741539328955871,0.010186112205659,0.000789411306148522,0.0101650420953195,0.000668640554762544
"11422-268",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688507366944114,0.00851986468326054,0.000784605837385805,0.00862041411854859,0.000746254039902775,0.00860530757043747,0.000620784792752759,0.00847751313656525,0.000875164670903783,0.00837995603036376,0.000810795134528863
"11422-269",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689484226662081,0.00951817356207656,0.00078493260136452,0.00983784653594486,0.000752631663569979,0.00988064307349194,0.000792442738391122,0.0100851226304796,0.000815655040645404,0.0100767544596991,0.00067078947283857
"11422-270",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689985434928162,0.0104462583526586,0.000766787757552492,0.0112439030026156,0.000760571189440091,0.0112246643019294,0.000753296669322883,0.011299071675733,0.000703858269925908,0.011363981006717,0.000707642859881245
"11422-271",2200,0.00995033085316809,-0.7,0.8,0.1,0.0692112197947639,0.0102180768483931,0.000670587214312596,0.0104043099252555,0.000728543999208231,0.0104133515076172,0.000731009612880493,0.0105421242511621,0.000712291740949295,0.0104880053967975,0.000630580635777364
"11422-272",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689188180917866,0.00941482485174632,0.000648897102746642,0.0101866735408661,0.000814844578160573,0.0101426737375967,0.000645053107669824,0.0100871985212925,0.000599647384570819,0.00996603172669065,0.000681984703742859
"11422-273",2200,0.00995033085316809,-0.7,0.8,0.1,0.0691115562933293,0.00943402110867333,0.000593532138468515,0.0094027470879829,0.00070990736644568,0.00940048737153856,0.000647994304224782,0.00943649972146664,0.000718734126193573,0.0094427318677856,0.00075778057124594
"11422-274",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688593175486855,0.00957040120585175,0.000683038459859234,0.0100996346530533,0.000706102702363176,0.0100583487364291,0.000696090875986829,0.00996982260101768,0.000651682372136019,0.00993148341870275,0.000772327414867737
"11422-275",2200,0.00995033085316809,-0.7,0.8,0.1,0.068868799441826,0.0100918418896428,0.000790125272416056,0.0104890357586109,0.000850641355921339,0.0105237107405996,0.000814230965588495,0.010726277579551,0.000749076625774867,0.0108125023206067,0.000830258477244227
"11422-276",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689477335474065,0.0105891011735244,0.000670416338257859,0.0110810274031292,0.000789723516945132,0.0110388601089289,0.000590459094461754,0.0110737986045698,0.000672327836003311,0.0110684590065594,0.000744067868841424
"11422-277",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689419060713154,0.00929268681355054,0.000713083604606549,0.00972097728619263,0.000907394878048121,0.00973792437218147,0.000839673310827833,0.00975218844912298,0.000679807779203068,0.00972537966043309,0.00082199070339071
"11422-278",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690875329484314,0.00990565551958649,0.00073980311645681,0.0097141999844105,0.000630420852476508,0.00971475255836914,0.000721252586347778,0.00973600674322684,0.000812556629018814,0.00969046576150865,0.000779760893602416
"11422-279",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688676730502019,0.00885520820723082,0.000796315777175473,0.00939059184992454,0.000741597599495832,0.0093390909555588,0.000697065789373891,0.00940273619431044,0.000770478613489102,0.00942230367961224,0.000687674486472732
"11422-280",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688980710477036,0.00944196839181888,0.000760082532935668,0.00965425510288178,0.000769046073996518,0.00963629199491795,0.000790605598291829,0.00968054898030701,0.000793171665951928,0.00969763022830512,0.000684789239465228
"11422-281",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690165739994175,0.00903795105961576,0.000822337752802305,0.00946367023142704,0.000873014097090532,0.00945421193920942,0.000830701958243304,0.00944309725408985,0.000728201840733797,0.00935902563967621,0.000748924139778156
"11422-282",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688663453733586,0.00947592035977508,0.000705970981518731,0.0102269224185528,0.000732648989646624,0.010142955155542,0.000633040767900269,0.0100644149020109,0.000786066804999754,0.0100523889472033,0.000692767423293192
"11422-283",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689015670475555,0.0095973069326451,0.000661115289243097,0.0101427523368751,0.00065930045134614,0.0101563380363291,0.000652137087869962,0.0101701189818006,0.000726193016850205,0.0101941501751847,0.000687598889298851
"11422-284",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689408367335842,0.00924574137373547,0.000756407078306539,0.0098705324666904,0.000623441958125633,0.00990030127117928,0.000624690466819493,0.00986863309158961,0.000751341083719668,0.00987452286742338,0.00075390485196878
"11422-285",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688447719555966,0.00854118119538342,0.000663838721040873,0.00877695985151588,0.000775902227881342,0.00881541629111117,0.000742817728973567,0.00881490996219298,0.000684798247297149,0.00882252654701913,0.000789495606509345
"11422-286",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690389241689279,0.00946196699082556,0.000574326504467574,0.00957613080497132,0.000716075068594606,0.00963298254128925,0.0007298497609532,0.00954551408275919,0.000827508422503274,0.00957141627891194,0.000677508239659654
"11422-287",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688749219357671,0.00951316787077272,0.000605848630908382,0.0103302292581381,0.000619185130646202,0.0102652974907973,0.000596052647652645,0.0103378791640815,0.000619603451460934,0.0103004447028959,0.00062545038982666
"11422-288",2200,0.00995033085316809,-0.7,0.8,0.1,0.068870236358262,0.00918763819827554,0.000643911710476622,0.00961721158348837,0.000730451426549605,0.00965198667769059,0.000615692122183736,0.00953844707968166,0.000648323220213057,0.00955384052786104,0.000741102156433892
"11422-289",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689305603408549,0.00920220804937335,0.000921314527245254,0.00992467629192349,0.000778531355977744,0.00996111253235137,0.000794731490464982,0.0100526339666428,0.000681774709627007,0.0100160652841539,0.000704937903085891
"11422-290",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688479453010422,0.00974401474119548,0.000785728334159569,0.00990448363468916,0.000748479281701481,0.00989403111919602,0.000791370236130759,0.0100646564052852,0.000882689372093438,0.0101000111452831,0.000921276262678674
"11422-291",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688614911526816,0.0101701275282373,0.000917631124411816,0.0108416258719353,0.000871611074382068,0.0107721464522016,0.000743343771545587,0.0108567001810574,0.000858126641504762,0.0108115985425363,0.000728661631108118
"11422-292",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690360740788497,0.00968182056802129,0.000716710967341431,0.00955579490664158,0.000765750247514038,0.00953870367782358,0.000651672730437564,0.00970728512779186,0.000782255578248907,0.00967427118186084,0.000760191477752908
"11422-293",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689739253824539,0.00981270562293549,0.000733174706329785,0.0098239831483484,0.000768803572827086,0.00986452765061981,0.000770432215618466,0.0099859710595998,0.000821676852769582,0.00998040736039369,0.000680217501999936
"11422-294",2200,0.00995033085316809,-0.7,0.8,0.1,0.0687050567553493,0.0104478083352992,0.00082773708962558,0.010180802764491,0.000777847434742561,0.010088087450561,0.00077504347726176,0.0103012307947681,0.000797664830507871,0.0104014628170111,0.000944688736692413
"11422-295",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689206176719516,0.00971023901080121,0.000696800756770185,0.0101700794901984,0.000818540173497888,0.0101652799506031,0.000812009139038183,0.0101720495082444,0.000753802049530775,0.0101763219402318,0.00082445908592025
"11422-296",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690603774807323,0.0100447778397045,0.000838341206349035,0.0103555301887156,0.000811533206018291,0.0103828386568664,0.000703853398535907,0.0105105822537733,0.000724996626315228,0.010431716825317,0.000701929471775443
"11422-297",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690867022548229,0.0095489727626863,0.00057618882958725,0.0100133811277456,0.000657653474861997,0.0100215116761953,0.000596576853721181,0.0100288110629532,0.000611058169641406,0.0100894644974314,0.000617188935993542
"11422-298",2200,0.00995033085316809,-0.7,0.8,0.1,0.068991233501721,0.00949720624561343,0.000719522373677972,0.00966648130577136,0.000660058428106278,0.00973817552065635,0.000662081381900154,0.00985271226165333,0.000665294011025846,0.00980466032396937,0.000709663064433724
"11422-299",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690173200193242,0.00953002488287872,0.000655301965443078,0.00949160946883361,0.000829037983231169,0.00949785501038381,0.000617067502630743,0.0094722192854446,0.000700863961414681,0.00943522140193269,0.000706278823962106
"11422-300",2200,0.00995033085316809,-0.7,0.8,0.1,0.0687380346361486,0.00918543543622277,0.000753241324863773,0.0094479459038374,0.000671162216125548,0.00947332983689995,0.00074968969367467,0.00949192953919681,0.000703100903733101,0.0095224372460554,0.000743532646071951
"11422-301",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689601108734404,0.00902517870172966,0.000782029481381822,0.00938937450869399,0.000715691377851532,0.00936267722685439,0.000692522533222157,0.0095480590665249,0.000684337501541615,0.00949998526147766,0.000714528416003019
"11422-302",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689675629940319,0.00915098003829004,0.000789831129294748,0.0091282876385407,0.00078531163584311,0.00903504133232509,0.000757151283315691,0.0092514316609187,0.000715170645436101,0.00915986873922156,0.000668984639818145
"11422-303",2200,0.00995033085316809,-0.7,0.8,0.1,0.068911105366682,0.00925678252846069,0.000748034078481189,0.00968413073515676,0.000807078413170229,0.00972757989609878,0.000721857080922592,0.00971792358724153,0.000815124907569523,0.00968581281581658,0.000748386446280931
"11422-304",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690152781122235,0.00975664662033364,0.00070675054719499,0.00970868764135512,0.000770613091993627,0.00966120020320961,0.000850005710306988,0.0096729501221811,0.000782672518919277,0.00966154476081352,0.000774086229296252
"11422-305",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688727706626634,0.0106534827053424,0.000759508504383982,0.0106233404403691,0.000940754569847992,0.0106513166107751,0.000839584848984282,0.0106612491532036,0.000836224162349758,0.0106952513984235,0.000741550626231422
"11422-306",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690370558074776,0.0100110547296746,0.000678015431809731,0.0105716226840354,0.000681129346068895,0.0105775306588996,0.000607953474331692,0.0107642816151719,0.000658171655482352,0.0107014408140118,0.000842406430839945
"11422-307",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690213499668984,0.00978050757751369,0.000732131097515011,0.01016717553078,0.000713086014816903,0.0101934584740267,0.000735698907466423,0.0100884781644823,0.000620863338803821,0.0100858720850881,0.000695454264327135
"11422-308",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690285906341754,0.00866589269612257,0.000639833047157361,0.00914186902168737,0.000605389075523341,0.00912588286433432,0.000620408508772032,0.00908259036219949,0.000607652406493137,0.00913256687607501,0.000716762548550216
"11422-309",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689423541181584,0.00911816150953597,0.000778284952954379,0.00979537760153681,0.000814062602981195,0.00979736951240339,0.000767220997898745,0.00957339437455908,0.000771348377046779,0.00962510714881032,0.000697328020149154
"11422-310",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690105005486908,0.00915680192792708,0.000747292882526423,0.00960126494137688,0.000706100440098841,0.00958493373283185,0.000823857705692256,0.00960748071604511,0.000710430562453563,0.00960180816520625,0.000667207626550913
"11422-311",2200,0.00995033085316809,-0.7,0.8,0.1,0.068944424704451,0.00919055019090158,0.000718137419108118,0.0101188323139919,0.000723319273637632,0.0100759242839753,0.00080708651596952,0.0100981532883996,0.00068535069684836,0.010086721627511,0.000798213458497008
"11422-312",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688111889163302,0.00916027795942431,0.000690409972151916,0.00921191912500237,0.0007006671080922,0.0092761935019029,0.000688573067754754,0.00907484159338962,0.000723488696901642,0.0091672209402192,0.000716259179192955
"11422-313",2200,0.00995033085316809,-0.7,0.8,0.1,0.0689015243253071,0.00908248380409831,0.000849870992911807,0.00976299947282024,0.00065116176938437,0.00973032599636054,0.000710298449160425,0.0098078288601529,0.000683690499138537,0.00981884846458582,0.00076905491914814
"11422-314",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688385211946514,0.00960613038287179,0.00073033615536221,0.0110425366038913,0.000752338200516962,0.010985130461031,0.000686829241747987,0.0109015041514767,0.000802131311604746,0.0108997683727808,0.000811853442458152
"11422-315",2200,0.00995033085316809,-0.7,0.8,0.1,0.0690121509975458,0.0100075383062298,0.00080829774431782,0.0106670146101739,0.000700489217799178,0.0106581993129141,0.00082928405986326,0.0107683194874396,0.000799097302299076,0.010809324434712,0.000661924274258114
"11422-316",2200,0.00995033085316809,-0.7,0.8,0.1,0.0687929477570747,0.00928396004316353,0.000737280594937038,0.00971065598664486,0.000737070693509106,0.00972144302136246,0.00073880693363157,0.00965991242079185,0.000700164201389349,0.00968362386531141,0.000662568729626072
"11422-317",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688967959248668,0.010124820161219,0.000834898113445701,0.0104565088996532,0.000730691035001649,0.0103826004200847,0.000581646819964048,0.010382411693772,0.000636430290770517,0.0103783862073658,0.000769577626927238
"11422-318",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688842964031021,0.00845755822302962,0.000809731241253814,0.00886920109446757,0.000736463784667205,0.00895751901894312,0.000757182109995707,0.0089691690689728,0.000749445496071213,0.00904623891770688,0.000617295284105788
"11422-319",2200,0.00995033085316809,-0.7,0.8,0.1,0.0688388804845037,0.00951344161570012,0.000661607704347464,0.010077046386486,0.00063897521930329,0.010073674315253,0.000763054334301944,0.010018260244782,0.00073085273931452,0.0100067679795149,0.000822771210018063
