"sim","N","beta1","muU","sigmaU","q","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11422-172",390,0.00995033085316809,-0.7,0.8,0.1,0.0691198111428559,0.0112459049287306,0.00241587614945326,0.0125603202559135,0.00229998939025032,0.0125027139123361,0.00195979049212095,0.0121500595031517,0.00206937420921751,0.0123538033064124,0.00226344511792861
"11422-173",390,0.00995033085316809,-0.7,0.8,0.1,0.0691407274678241,0.0115684502540284,0.00227385842403649,0.00908217573878299,0.00217292151998502,0.00925538090939994,0.00200088994487057,0.0102947953509697,0.00222408913024769,0.00933753893745306,0.00194978879410124
"11422-174",390,0.00995033085316809,-0.7,0.8,0.1,0.0688187026398273,0.00996738081301509,0.00172385903162495,0.0109572553337555,0.00148310761177447,0.0109514932553312,0.00202304523523093,0.0107345999801813,0.00194235838898689,0.0108184119290672,0.00172686279751691
"11422-175",390,0.00995033085316809,-0.7,0.8,0.1,0.0692595887934893,0.00826660593792595,0.00160720005911547,0.00852234719396196,0.00156127862211014,0.00843437260604951,0.00182126974720817,0.00873243378213254,0.00146412555174962,0.00868850184117588,0.00161188827749526
"11422-176",390,0.00995033085316809,-0.7,0.8,0.1,0.068612507495309,0.00772287762838003,0.00169809656043927,0.00736090378443549,0.00156254598053294,0.00729634106943733,0.00136134682723644,0.00721975487390701,0.00132494626706444,0.00723055711086692,0.00158162084008447
"11422-177",390,0.00995033085316809,-0.7,0.8,0.1,0.0689751922997123,0.0100217166259545,0.00153024966941206,0.0110765114131125,0.00141496679525158,0.011069238508787,0.00141582000607797,0.01096713957746,0.00141009142515716,0.0106513523978768,0.00138631141186676
"11422-178",390,0.00995033085316809,-0.7,0.8,0.1,0.0692119242251522,0.00639541844558621,0.00202232219004499,0.00780083966709867,0.00187904733922933,0.00774477954356138,0.00188019707760722,0.00780105552271116,0.00166486149796494,0.00776210363307591,0.00172702485237903
"11422-179",390,0.00995033085316809,-0.7,0.8,0.1,0.068673727954251,0.00848955080998661,0.00154986138093722,0.00901706639004886,0.00164464776525345,0.00898680646056872,0.00144506794884282,0.00916613817973267,0.00139473442919066,0.00910552495573933,0.00151511280387638
"11422-180",390,0.00995033085316809,-0.7,0.8,0.1,0.0694639097807918,0.01020012274301,0.00169572179894606,0.0104132675997823,0.00146536508892102,0.0103793398715689,0.00157412548026854,0.0101057399668863,0.00178870862639121,0.0100420910520021,0.00180048201612032
"11422-181",390,0.00995033085316809,-0.7,0.8,0.1,0.0692004474124089,0.0108318466398433,0.00211692284879029,0.0129281655354687,0.00193641537216401,0.012908560587809,0.00165800357471637,0.0127913296906091,0.0017918268369399,0.0129717566004925,0.00158021883312714
"11422-182",390,0.00995033085316809,-0.7,0.8,0.1,0.0694045948725897,0.0110533281215965,0.00199337224603398,0.0112953276735024,0.00195396105984742,0.0110902241458382,0.00178056062774347,0.0113639134694228,0.00170823945591456,0.0112768177203997,0.00155594961783794
"11422-183",390,0.00995033085316809,-0.7,0.8,0.1,0.0688297440957824,0.0102100275361664,0.00148884252139826,0.0104839213592634,0.00160168544247724,0.0104007799010108,0.00158927050082642,0.0104901682566752,0.00168093785802858,0.0106823456520568,0.0014398842812139
"11422-184",390,0.00995033085316809,-0.7,0.8,0.1,0.0687321474505669,0.00905823951495922,0.00137761325073945,0.00916498302413672,0.00142430667991069,0.00913763148650859,0.00144979559443231,0.0094098206872199,0.00126264756570024,0.0092510410555438,0.00157999781687392
"11422-185",390,0.00995033085316809,-0.7,0.8,0.1,0.069223187969559,0.0118382521361781,0.00168406099010827,0.0118123819013808,0.00158726631480332,0.011837027644848,0.00157826291472941,0.0116280666058488,0.00159908754538002,0.0117505657798555,0.00158268929472513
"11422-186",390,0.00995033085316809,-0.7,0.8,0.1,0.0689839970471693,0.00992842069493432,0.00195655135366215,0.00996588654159715,0.0015723330162948,0.00997992150303371,0.00173474348339727,0.0100383780750055,0.00180005677835718,0.00982995516109012,0.00192804212635429
"11422-187",390,0.00995033085316809,-0.7,0.8,0.1,0.0688158906237521,0.00958372764463703,0.00150745045748596,0.00952208193737519,0.00141313363361391,0.0095577201388656,0.00161404724308264,0.00971819710457856,0.00160292005257809,0.00972253593964489,0.00129137167272425
"11422-188",390,0.00995033085316809,-0.7,0.8,0.1,0.0687488111175388,0.0109275833170023,0.0014288118520994,0.0106732232296594,0.00123170147239241,0.0108244180321807,0.00132935705189296,0.0109855717329152,0.00143184118097471,0.0109446441386973,0.00134306018687523
"11422-189",390,0.00995033085316809,-0.7,0.8,0.1,0.0690558925103001,0.00961361481423376,0.00186610465998222,0.00962559264566051,0.00170736245661206,0.00970269979206316,0.00194162490614884,0.0102486661280736,0.00190994869888861,0.0101305808074658,0.00198291197708308
"11422-190",390,0.00995033085316809,-0.7,0.8,0.1,0.0689901827461226,0.00640749825167012,0.00199046725358331,0.00626912443223924,0.00228080045005528,0.00613361728864315,0.00180245672307081,0.00629641884885863,0.00200871626521578,0.00627171795314177,0.00199407456879586
"11422-191",390,0.00995033085316809,-0.7,0.8,0.1,0.0686492114308977,0.00816057529863782,0.00165547287264496,0.00654229808623092,0.00177459259154319,0.00642727218788429,0.00208675835523088,0.00651893544213783,0.00182392450578194,0.00670909227251878,0.00168581199737718
"11422-192",390,0.00995033085316809,-0.7,0.8,0.1,0.0689616389532746,0.00995043005500294,0.00184374219279564,0.0115309077199726,0.00171113839331465,0.0114590138292047,0.00186898114593644,0.0112369120691734,0.0018461849377199,0.0113051439069432,0.00190066331919208
"11422-193",390,0.00995033085316809,-0.7,0.8,0.1,0.0689568463181631,0.00945271998002348,0.00154605407554908,0.00995177900663715,0.00152785416830306,0.00990571348046844,0.00143128239270261,0.00975296245072275,0.00146034344638633,0.00970727023010142,0.00148689551426104
"11422-194",390,0.00995033085316809,-0.7,0.8,0.1,0.0689722341035118,0.0110828092546775,0.00168967868208628,0.0134197891149402,0.00158748091139217,0.0133937605240278,0.0016295003145128,0.0132570487176139,0.00160791737964782,0.0133456290669944,0.0015373157629145
"11422-195",390,0.00995033085316809,-0.7,0.8,0.1,0.0689228225111037,0.00982922216907454,0.00241699684173021,0.0133055398332666,0.00247109709611687,0.0136865356658085,0.00227073011319201,0.0133262746190141,0.00259209563658887,0.013512691875932,0.0025265250321457
"11422-196",390,0.00995033085316809,-0.7,0.8,0.1,0.0688598908288903,0.0096287673552462,0.00180726141919748,0.0107360395452935,0.00176989908883415,0.010616367502723,0.00175798958805259,0.0107984384329944,0.00190703022502241,0.0107383168611388,0.00199252094295441
"11422-197",390,0.00995033085316809,-0.7,0.8,0.1,0.0690185409282114,0.00934463291205296,0.00149445718208291,0.0101073457129484,0.00169516521591508,0.0101332986758449,0.00144888243086566,0.0101239221981551,0.00160677135172677,0.0101850894650776,0.00137647783381704
"11422-198",390,0.00995033085316809,-0.7,0.8,0.1,0.0691578782397679,0.00649851550658362,0.00238493109687162,0.00909410248898792,0.00213231107111798,0.00922989662591489,0.0021531742427912,0.00896541638798811,0.00225147930506742,0.00915461742880678,0.00209437997288506
"11422-199",390,0.00995033085316809,-0.7,0.8,0.1,0.0692086652674919,0.0102224146986432,0.0018749794577205,0.0102453411020145,0.00162253061904483,0.0102985072341278,0.00167959768037211,0.0104301495715674,0.00186948900246951,0.010319436219118,0.00159054141219774
"11422-200",390,0.00995033085316809,-0.7,0.8,0.1,0.0689161097962336,0.0095696746454937,0.00143677431828006,0.0097197123706481,0.00158210529700354,0.00965688008028274,0.00158098439564959,0.00981774663263699,0.00155531428899818,0.00981573711232061,0.00147771237804566
"11422-201",390,0.00995033085316809,-0.7,0.8,0.1,0.0687566890730704,0.00801515323873017,0.00195424396768048,0.0086623846702485,0.00233272729347061,0.0086273382385719,0.00243183329032804,0.00887201398416014,0.00193878605782998,0.0087313901740258,0.00170305258561047
"11422-202",390,0.00995033085316809,-0.7,0.8,0.1,0.0687437797882832,0.00969261378369855,0.00196244173616501,0.0111292330412361,0.00160599071094288,0.0109624277023312,0.00159654291918994,0.0110466644550362,0.00160992946146858,0.0107491402309061,0.00160645183566812
"11422-203",390,0.00995033085316809,-0.7,0.8,0.1,0.0686026331314022,0.00840336586066088,0.0016695906837256,0.00920979908388842,0.00202892856470804,0.00913682833898734,0.00150830360956677,0.00904170609532086,0.0015663183240961,0.00919614860649315,0.00183072618451656
"11422-204",390,0.00995033085316809,-0.7,0.8,0.1,0.0685171496964191,0.00821847440172267,0.00176994581189595,0.0087479633288608,0.00185463443833164,0.0088294370932231,0.00212961793916184,0.00896923378888438,0.00175956733847784,0.00881413478639042,0.00217590022744049
"11422-205",390,0.00995033085316809,-0.7,0.8,0.1,0.068600733561736,0.00922787063465627,0.0017091086082139,0.00881360757677757,0.00179034749054986,0.0088514307422472,0.00168745003366084,0.00883029040643906,0.00194702541001943,0.00873303390690393,0.00213277924261886
"11422-206",390,0.00995033085316809,-0.7,0.8,0.1,0.0692584870747608,0.00852985926278606,0.00160000075712919,0.00891411791924126,0.00184967829226896,0.00871451385586697,0.00214567773402118,0.00891616186970922,0.00187264651328562,0.00903765297109009,0.00165562043695384
"11422-207",390,0.00995033085316809,-0.7,0.8,0.1,0.069201239168451,0.0097115570998934,0.0012381156028613,0.0103458194617324,0.00133713104675991,0.0104215744567634,0.00139273994146677,0.0101505247349799,0.00134366260982908,0.0101966783779109,0.0012504608817517
"11422-208",390,0.00995033085316809,-0.7,0.8,0.1,0.0690312094961103,0.00970418822621629,0.00135019077558853,0.0098745117727853,0.00135562831992173,0.00999022335804421,0.00154891441003784,0.0099616968915546,0.0016701317212112,0.0100178922354113,0.00178430059618241
"11422-209",390,0.00995033085316809,-0.7,0.8,0.1,0.0687599704487015,0.00985986998727712,0.00165664978263573,0.0103431984457166,0.00171935792346519,0.0103098023257197,0.00166191468628022,0.0104208944372197,0.00149268772832745,0.0106127060699618,0.00151617473313817
"11422-210",390,0.00995033085316809,-0.7,0.8,0.1,0.0685939070222276,0.00694909185844019,0.00175307068699181,0.00804544828883041,0.0016314752465391,0.00790453730654064,0.00162543810334644,0.00763016559936107,0.00181221793208238,0.00776396276107385,0.00190691360541074
"11422-211",390,0.00995033085316809,-0.7,0.8,0.1,0.0688811025606369,0.0074722691150206,0.00148872541333603,0.00778586661993072,0.00138417737450206,0.00772120554826497,0.00148651858234708,0.00770684642658702,0.00146178109787847,0.00774849423769514,0.00137728145035557
"11422-212",390,0.00995033085316809,-0.7,0.8,0.1,0.0689372431878163,0.00652182984920372,0.00146897000254654,0.0063289860262638,0.00143137930818554,0.0063411846118011,0.00153835719035769,0.00658440639103672,0.00140816280999175,0.00649953766331093,0.00143383813304146
"11422-213",390,0.00995033085316809,-0.7,0.8,0.1,0.0690827253189365,0.0106994635744449,0.00154070823554685,0.0114893050875545,0.00158726149648004,0.0115427844699242,0.00135666771831621,0.0119173547621962,0.00133981507036732,0.0119491856385764,0.00138112245034243
"11422-214",390,0.00995033085316809,-0.7,0.8,0.1,0.0690650640713961,0.01032246921031,0.00157373922374909,0.0114514192510283,0.00160443744662426,0.0115687232726186,0.00155774990715769,0.0118206419181748,0.00156586680041491,0.0116362893582059,0.00169801484611719
"11422-215",390,0.00995033085316809,-0.7,0.8,0.1,0.0687553913786308,0.00935285389733784,0.00146716110689908,0.0088994173367851,0.001530159562713,0.00885063355039655,0.00156399869661489,0.00921906505310405,0.00170454752821896,0.00921522312139295,0.00155054353188566
"11422-216",390,0.00995033085316809,-0.7,0.8,0.1,0.0690474223703452,0.00928772453782189,0.00184843952866285,0.0095531738868618,0.00150336102545594,0.00958361436349177,0.00140424968328833,0.00970541725728269,0.0015483283572258,0.00982536542301933,0.00156278440011861
"11422-217",390,0.00995033085316809,-0.7,0.8,0.1,0.0688542792960034,0.00632166202656548,0.00155060706544507,0.00563905291170552,0.00162115285754517,0.00557429921455633,0.00162910543018649,0.00552289147104929,0.00161824084650991,0.00559065398281811,0.00198778512889606
"11422-218",390,0.00995033085316809,-0.7,0.8,0.1,0.0688986396537014,0.00824115943839617,0.00150555638322526,0.0110996230388577,0.00161450014185999,0.0111269762550628,0.00160484830606209,0.0109610675882585,0.00164215706590303,0.0107632056316393,0.00174944316870279
"11422-219",390,0.00995033085316809,-0.7,0.8,0.1,0.0687704418341363,0.00873822780805611,0.00144697355226274,0.00859455629504443,0.00146609013253072,0.00862327428599472,0.00148738643108634,0.00867294856084386,0.00139315878682507,0.00860452255828244,0.00150580913738654
"11422-220",390,0.00995033085316809,-0.7,0.8,0.1,0.0696248451196438,0.00828438181481538,0.00161758400451647,0.00745658589801329,0.0013641333895626,0.00748115810842523,0.00140314806738765,0.00785518794081648,0.00154907133303374,0.00740531726185294,0.00137645417671563
"11422-221",390,0.00995033085316809,-0.7,0.8,0.1,0.0688775939526057,0.00746062492832549,0.00211593193903916,0.00868799560514507,0.00235349701970343,0.00849891556892567,0.00176384024409877,0.00803702938769665,0.00232635686230728,0.00846510796653058,0.00226558082482446
"11422-222",390,0.00995033085316809,-0.7,0.8,0.1,0.0685337399343276,0.00965684369785463,0.00125640920921329,0.00939775882083697,0.00126351573264078,0.00944549143291281,0.00131967968875046,0.00925811952676115,0.00135348450605869,0.00924661999449775,0.00141368227108591
"11422-223",390,0.00995033085316809,-0.7,0.8,0.1,0.0690805197700381,0.0105278123301885,0.0017353154952481,0.00968562098723257,0.00174737444963822,0.00959008018307822,0.00175244674117493,0.00945100128507984,0.00173733349591131,0.00934164893740597,0.00159033756890207
"11422-224",390,0.00995033085316809,-0.7,0.8,0.1,0.0687443166844275,0.0111773625751618,0.00176020482899098,0.0104700580307909,0.00164319934361989,0.0105959469291562,0.00212255410684181,0.00988509185585899,0.00177827689986472,0.0097589807917699,0.00183486834524848
"11422-225",390,0.00995033085316809,-0.7,0.8,0.1,0.0692781704075277,0.00738685664023225,0.00172896763570503,0.007653196890806,0.00165247667319989,0.00770424533755441,0.00163590851937373,0.00818340249203297,0.00183867890139682,0.00808507189970268,0.00157343141290062
"11422-226",390,0.00995033085316809,-0.7,0.8,0.1,0.0686540213805619,0.00966830398495971,0.00150743375293498,0.0105208749362179,0.00137917154031961,0.0104449310303845,0.00158529820713635,0.0109534905469254,0.00136554851567011,0.011024887873823,0.00137593888677839
"11422-227",390,0.00995033085316809,-0.7,0.8,0.1,0.0689782908472743,0.0103399001657239,0.00188262609840067,0.0120625390509229,0.00185620489645629,0.0120467520387256,0.00173956530954255,0.0126038451586891,0.00175473014150148,0.0120422336255121,0.00219085937761956
"11422-228",390,0.00995033085316809,-0.7,0.8,0.1,0.0689132245634248,0.00810110309469541,0.0016328277055626,0.00897021584876004,0.00134824451388784,0.00895646342124861,0.00127499708073248,0.00923720270631226,0.00150837208534776,0.00912432668198647,0.00140565521146218
"11422-229",390,0.00995033085316809,-0.7,0.8,0.1,0.0686949376405558,0.0106349757771585,0.00158368028052904,0.0119743720923113,0.00187396445412282,0.0119801750855687,0.00173757920246663,0.0119324350504425,0.00177819470294879,0.0118933206345728,0.00156238524317894
"11422-230",390,0.00995033085316809,-0.7,0.8,0.1,0.0687910171544036,0.0104366329210849,0.00205060325406042,0.011274857974346,0.00204234712361915,0.0112465623606578,0.00204706642690087,0.0112268180843265,0.00208428224167109,0.011185228896429,0.00198359032885442
"11422-231",390,0.00995033085316809,-0.7,0.8,0.1,0.0686156009190352,0.0111651686258767,0.00191635587761313,0.0124083845808379,0.00178384430056791,0.0123318807146471,0.00192288215106793,0.0123423702737277,0.00147474958443879,0.0124038713941451,0.00188500922678169
"11422-232",390,0.00995033085316809,-0.7,0.8,0.1,0.0689178934996639,0.00943229275477053,0.00210620291680885,0.00863205577680062,0.00194085451277712,0.00872099805113228,0.00234106185422973,0.00845350143938946,0.00208681233155789,0.00848742908981911,0.00210008649613488
"11422-233",390,0.00995033085316809,-0.7,0.8,0.1,0.068817394440151,0.00940103051437077,0.00162233126864773,0.0107781627374241,0.00150783346603498,0.0106400208236789,0.00160972152252887,0.0102634120239626,0.00144569005758304,0.0107010559523713,0.00153605942324378
"11422-234",390,0.00995033085316809,-0.7,0.8,0.1,0.0688604371091995,0.00965319685593533,0.00159858795342003,0.0106345780819442,0.00165326826341553,0.010690482542726,0.00171115819008268,0.0106956022357538,0.00159964525818473,0.0107177942318776,0.00156182783978474
"11422-235",390,0.00995033085316809,-0.7,0.8,0.1,0.0691158225729564,0.00890296994501471,0.00148937224704368,0.0104416895095402,0.0015536261005201,0.0102801239405218,0.00138522146994139,0.010409359165911,0.00166493822964033,0.0100766125962736,0.0015515709319769
"11422-236",390,0.00995033085316809,-0.7,0.8,0.1,0.0687715095905673,0.00963902970231615,0.00165952620519195,0.0105170495113418,0.00213615947367999,0.0106824536281251,0.00185833525386394,0.0109627095035271,0.00179287812728929,0.0105937197070347,0.00169661293423229
"11422-237",390,0.00995033085316809,-0.7,0.8,0.1,0.0688285941348354,0.009807202402696,0.00159062565386732,0.0101915627638799,0.00171748995709489,0.0101654817845321,0.00164415584596522,0.0101937904246488,0.00163382916724507,0.0101534227994034,0.00166973781650485
"11422-238",390,0.00995033085316809,-0.7,0.8,0.1,0.0689175025656228,0.00694384180287224,0.00152319846061186,0.00727795635944098,0.00185509790516653,0.00719238465248612,0.0017336635476873,0.00766886832311417,0.00190589895342658,0.00784070106885587,0.00156940317244243
"11422-239",390,0.00995033085316809,-0.7,0.8,0.1,0.0688492174102094,0.011872575899996,0.00145327957012321,0.0128006147149441,0.00139890024521764,0.0127418597921913,0.00172694848143573,0.0128160410378059,0.00188054600125837,0.012784526612058,0.0014509962676686
"11422-240",390,0.00995033085316809,-0.7,0.8,0.1,0.0691812530518059,0.0113702501684896,0.00197414441277845,0.0102649993027468,0.00168155737844991,0.010359062150667,0.00172324191228995,0.0106556630506725,0.00184469963727403,0.0103832709370185,0.0015002156184567
"11422-241",390,0.00995033085316809,-0.7,0.8,0.1,0.0688468142308705,0.00871175739124636,0.00229103203082813,0.00960233220623572,0.00177617379557771,0.00962297675784852,0.0022665521632975,0.0100102310344584,0.00190810558812196,0.00992578675597427,0.00239398949649375
"11422-242",390,0.00995033085316809,-0.7,0.8,0.1,0.0688570952173453,0.00823554843181416,0.00190359971175328,0.0086413787016102,0.00170026850126643,0.00879939564273786,0.00168281854516369,0.00890568622352421,0.00144485299928701,0.00890912114390259,0.0015721483767581
"11422-243",390,0.00995033085316809,-0.7,0.8,0.1,0.0688726627709041,0.010598237366335,0.00255896970084983,0.0105246733958695,0.00222407072471692,0.0102698137472901,0.0025447377421032,0.0101761273814734,0.00221273570899394,0.0100150313940656,0.00264043368019834
"11422-244",390,0.00995033085316809,-0.7,0.8,0.1,0.0692734820217438,0.0100183459439813,0.00202270810100498,0.0101191485596749,0.00153146350830643,0.0101439482055291,0.00157754290197103,0.010025732776212,0.00170321862612288,0.0101328686713421,0.00179461333977385
"11422-245",390,0.00995033085316809,-0.7,0.8,0.1,0.0689085614052669,0.0105269124278435,0.00205263674365765,0.0113038237676535,0.00203021759474561,0.0112965742743965,0.00192140440822774,0.0111082828032888,0.00196971758947095,0.0113522315768471,0.00211153806062875
"11422-246",390,0.00995033085316809,-0.7,0.8,0.1,0.0685603633031259,0.0104611020904584,0.00227353983008645,0.0101285105653875,0.00190379229670058,0.0103004382836986,0.0022484345896677,0.0099128631835509,0.00216491151933035,0.0101345977592564,0.00148133732836735
"11422-247",390,0.00995033085316809,-0.7,0.8,0.1,0.0691182575509347,0.00907250650545061,0.00175742049479947,0.00920783003580625,0.00162399213577185,0.00939113241724858,0.00185354301082619,0.00934042124630469,0.00173076997463032,0.00918595793651814,0.00143150824136619
"11422-248",390,0.00995033085316809,-0.7,0.8,0.1,0.0685637609948663,0.00978221716853766,0.00181190703707553,0.0111459293063356,0.00190116077738894,0.0110255281901637,0.00225004373963877,0.0113595874029223,0.00174499344360262,0.0113677871873993,0.00198459085577273
"11422-249",390,0.00995033085316809,-0.7,0.8,0.1,0.0693716718645976,0.0084099883719347,0.00122721999159879,0.00814951082359767,0.00155238706067813,0.00824480333166318,0.00130769681945186,0.00825582437687621,0.00133135086013463,0.00828744170962993,0.00135609576350152
"11422-250",390,0.00995033085316809,-0.7,0.8,0.1,0.0691113691877023,0.00736972547359425,0.00170770983979853,0.00848493981969848,0.00154691609025783,0.00851188795671228,0.00191586415111535,0.0085819781435146,0.00185407113382248,0.00856733897094398,0.00193142304464537
"11422-251",390,0.00995033085316809,-0.7,0.8,0.1,0.0690943854682609,0.00854275146425767,0.00160565857911504,0.0105299758104565,0.00134571569761299,0.0105819925580421,0.0012996900852234,0.0105747820562879,0.00164656127372366,0.0105659845857584,0.00150660233265479
"11422-252",390,0.00995033085316809,-0.7,0.8,0.1,0.0692019492055967,0.00930460595384812,0.00127540656254647,0.0102448859111459,0.00139711986128946,0.0102632010364814,0.00115814367642045,0.0103180308251619,0.00130616999433192,0.0103313138618381,0.0013712241326902
"11422-253",390,0.00995033085316809,-0.7,0.8,0.1,0.0688421864462367,0.0108202310945441,0.00151291054388682,0.00966729685799947,0.00160913855629885,0.00976866314720947,0.0017322175660269,0.009976023007781,0.00158575930420873,0.00991917846082095,0.00155641666053812
"11422-254",390,0.00995033085316809,-0.7,0.8,0.1,0.0689894560798566,0.00916346413228543,0.0013335309281338,0.00996638734908875,0.00165336468619301,0.00981190268766409,0.00146311668692983,0.00973386428579207,0.00153844175977948,0.00977689841347153,0.00158179788320753
"11422-255",390,0.00995033085316809,-0.7,0.8,0.1,0.0691506357296116,0.0111028733759549,0.00161042906246166,0.0113366793106691,0.00157824996658219,0.0114837294707271,0.00161852911247604,0.0121863008094303,0.00144261291491061,0.0121756863140844,0.00161777636269496
"11422-256",390,0.00995033085316809,-0.7,0.8,0.1,0.0688621040507585,0.00862725561748301,0.00169158818050375,0.00964394899113998,0.00180922032259766,0.00954078460560711,0.00157059700539346,0.00962452789674276,0.00164599137606325,0.00928739337872858,0.00159022851214579
"11422-257",390,0.00995033085316809,-0.7,0.8,0.1,0.0689243728213009,0.00998838039417511,0.00187360640102154,0.0106479432188115,0.00185918715093609,0.0107832772628457,0.00187498339308504,0.0107568909799472,0.00180271356474166,0.0109150004783118,0.00183063293593406
"11422-258",390,0.00995033085316809,-0.7,0.8,0.1,0.0688676767827879,0.00938749688594458,0.00196369670225329,0.0082976062935144,0.0018233331890169,0.00841651587472013,0.00172591909309932,0.00802205717154608,0.00203647315981719,0.00790968900351494,0.00207318124083715
"11422-259",390,0.00995033085316809,-0.7,0.8,0.1,0.0689157901073126,0.0101529775605118,0.00197247764398094,0.0107013201583487,0.00166559528856528,0.0104889210758808,0.00186968221492101,0.0104111916934223,0.00179660590632793,0.0102457073362671,0.00219698477532577
"11422-260",390,0.00995033085316809,-0.7,0.8,0.1,0.0690196579256543,0.0105771461394928,0.00143299267223142,0.0114156394528726,0.00146835111826609,0.0115175954492795,0.00151328245642097,0.0115103983577466,0.00143749212688807,0.0115266767223777,0.00147238860906088
"11422-261",390,0.00995033085316809,-0.7,0.8,0.1,0.0689220080896332,0.00992115103187793,0.00166556335414916,0.0108056800837583,0.00146065275978823,0.010617465004135,0.00160760596610474,0.0106523772391481,0.00190929429231365,0.0103418560853373,0.00191195874605555
"11422-262",390,0.00995033085316809,-0.7,0.8,0.1,0.0688381876398203,0.0116851585667412,0.00118815089477235,0.0118831779514997,0.00129772677306311,0.0118395610072186,0.00145934271470838,0.011749246458588,0.00122260253985886,0.0117449363760485,0.00141801038836472
"11422-263",390,0.00995033085316809,-0.7,0.8,0.1,0.0689850664694824,0.00898663992563712,0.0021440516528975,0.0109631906567827,0.00202620578125508,0.010917353848085,0.00195391567016874,0.0108687546087839,0.00197975529308158,0.0107854741796506,0.001931214960812
"11422-264",390,0.00995033085316809,-0.7,0.8,0.1,0.0689581189331789,0.0105535352073093,0.0015705750293011,0.0103938399745066,0.00160679165670785,0.0104036299155186,0.00178054267942868,0.00999791824769157,0.00151281498020704,0.00934758683312958,0.00163290766598185
"11422-265",390,0.00995033085316809,-0.7,0.8,0.1,0.0688832550775311,0.00979379717700475,0.00162303832890147,0.0102081266443992,0.00182879012783169,0.0102473367202358,0.00162169199880939,0.0105200139070259,0.00197028959540418,0.0104741330349685,0.00160966675496662
"11422-266",390,0.00995033085316809,-0.7,0.8,0.1,0.068694929506648,0.0115098543303154,0.00210678516961983,0.01226873895546,0.00163525136987925,0.0122689284213429,0.00187730214280095,0.0123959285231652,0.00217932993830051,0.0122732181591136,0.00202064435707959
"11422-267",390,0.00995033085316809,-0.7,0.8,0.1,0.0689639058308841,0.00893479713434179,0.00140814144774529,0.00955183349415162,0.00131877162706602,0.00965457993347796,0.00154674509011863,0.00929778706236176,0.00159667337082327,0.00953522291494293,0.00137084415966851
"11422-268",390,0.00995033085316809,-0.7,0.8,0.1,0.0690992502762168,0.00880413108847476,0.00143824505327481,0.00864470455736934,0.00160575304758682,0.0086895068631028,0.00149564518134332,0.00873724991123502,0.00160694676374665,0.00875634908237163,0.001654149652538
"11422-269",390,0.00995033085316809,-0.7,0.8,0.1,0.0688929451460958,0.00935618578417078,0.00175330409177215,0.00953004690166225,0.00168178886136431,0.00937140235634781,0.00156498403568426,0.00926768311449044,0.00154764808305377,0.00951743714819026,0.00152736282221434
"11422-270",390,0.00995033085316809,-0.7,0.8,0.1,0.0692835529015163,0.00773351987267447,0.00185367224956594,0.00654284380486047,0.00150003127525452,0.00643057734694397,0.00172253216383973,0.00622324808358718,0.00153009915607649,0.00622339232323551,0.00166610336283298
"11422-271",390,0.00995033085316809,-0.7,0.8,0.1,0.0686633329920369,0.00942556018273686,0.00171866374874619,0.010397682543812,0.00165119965959702,0.0105031213424549,0.00164001047007381,0.0106005236849283,0.0015752011561303,0.0107019582388836,0.00175889066537705
"11422-272",390,0.00995033085316809,-0.7,0.8,0.1,0.0690182623251944,0.0101666968892432,0.00192170090127969,0.0116227098431323,0.00170363651383975,0.011607350387911,0.00157385017623109,0.011720908954792,0.00175665654702253,0.0115646887319972,0.00174506992591578
"11422-273",390,0.00995033085316809,-0.7,0.8,0.1,0.0693802515921811,0.00937036281586117,0.00181409183189033,0.00926601201409796,0.0017869381852983,0.00931485465400899,0.00190420674854576,0.00934089390807727,0.00197556521526411,0.00933144706049187,0.00190968327220405
"11422-274",390,0.00995033085316809,-0.7,0.8,0.1,0.0686080473989451,0.00881665059154628,0.0015801353886561,0.00881433868972638,0.00155542040484605,0.00879819433400675,0.00145813500488163,0.0086654260134892,0.00143178658554987,0.00874458796738199,0.00139024653597464
"11422-275",390,0.00995033085316809,-0.7,0.8,0.1,0.0688624920792327,0.00825191255147869,0.00150525872827323,0.0086962981865797,0.00189706736379423,0.00872796350740217,0.00194322096689438,0.0089197370060038,0.00214215377174632,0.00883744088045336,0.00194015738493739
"11422-276",390,0.00995033085316809,-0.7,0.8,0.1,0.0688997393423903,0.0084500586916072,0.00190910606220676,0.00831097831446326,0.00210255602934732,0.00824354812049925,0.00190660141767883,0.0084298380356405,0.00171236078537411,0.00828103906892734,0.00175938697885923
"11422-277",390,0.00995033085316809,-0.7,0.8,0.1,0.0692108359457044,0.00800868099237947,0.00138919804864571,0.00814800933456623,0.00136999566087343,0.00810901545368425,0.00122337170135189,0.00822374725755691,0.00122701865121715,0.00806060725345889,0.00121224095385023
"11422-278",390,0.00995033085316809,-0.7,0.8,0.1,0.068864989133644,0.00844761508801922,0.00171813712156852,0.00795709206702533,0.00146598367028208,0.00799011076401568,0.00174672144030871,0.00763761961389101,0.00169594078239593,0.00768891579436298,0.00144548008935233
